geneId	baseMean_ICP4	log2FoldChange_ICP4	lfcSE_ICP4	stat_ICP4	pvalue_ICP4	padj_ICP4	gene_ICP4	baseMean_n208	log2FoldChange_n208	lfcSE_n208	stat_n208	pvalue_n208	padj_n208	gene_n208	baseMean_n6	log2FoldChange_n6	lfcSE_n6	stat_n6	pvalue_n6	padj_n6	gene_n6	baseMean_RR_LL	log2FoldChange_RR_LL	lfcSE_RR_LL	stat_RR_LL	pvalue_RR_LL	padj_RR_LL	gene_RR_LL	DE_ICP4	DE_n208	DE_n6	DE_RR_LL	seqnames_2h	start_2h	end_2h	width_2h	strand_2h	V4_2h	V5_2h	V6_2h	V7_2h	V8_2h	V9_2h	V10_2h	annotation_2h	geneChr_2h	geneStart_2h	geneEnd_2h	geneLength_2h	geneStrand_2h	transcriptId_2h	distanceToTSS_2h	external_gene_name_2h	seqnames_4h	start_4h	end_4h	width_4h	strand_4h	V4_4h	V5_4h	V6_4h	V7_4h	V8_4h	V9_4h	V10_4h	annotation_4h	geneChr_4h	geneStart_4h	geneEnd_4h	geneLength_4h	geneStrand_4h	transcriptId_4h	distanceToTSS_4h	external_gene_name_4h
ENSG00000077942	23837.4625174099	-0.765638672501674	0.247783676454302	-3.08994798792922	0.00200191549157522	0.0134489974282405	FBLN1	38333.3316167547	0.249810175829455	0.263319649375077	0.948695535719866	0.342775485225007	0.519320471231023	FBLN1	32906.5517960599	-0.785759189342018	0.247909856845799	-3.1695358923577	0.00152682599367889	0.00720240212585465	FBLN1	15238.9453163618	-0.660608003702021	0.24002511922034	-2.75224528935903	0.00591881695683921	0.0188743600837234	FBLN1	FALSE	FALSE	FALSE	FALSE	22	45552687	45552872	186	*	KOS_2h_peak_10879	31	.	4.16277	6.13353	3.16206	6	Intron (ENST00000402984/ENSG00000077942, intron 15 of 15)	22	45541229	45551129	9901	1	ENST00000476366	11458	FBLN1	22	45578350	45578402	53	*	KOS_4h_peak_1024	38	.	5.90416	8.42106	3.88884	9	Promoter (1-2kb)	22	45577039	45578434	1396	1	ENST00000460300	1311	FBLN1
ENSG00000077942	23837.4625174099	-0.765638672501674	0.247783676454302	-3.08994798792922	0.00200191549157522	0.0134489974282405	FBLN1	38333.3316167547	0.249810175829455	0.263319649375077	0.948695535719866	0.342775485225007	0.519320471231023	FBLN1	32906.5517960599	-0.785759189342018	0.247909856845799	-3.1695358923577	0.00152682599367889	0.00720240212585465	FBLN1	15238.9453163618	-0.660608003702021	0.24002511922034	-2.75224528935903	0.00591881695683921	0.0188743600837234	FBLN1	FALSE	FALSE	FALSE	FALSE	22	45537738	45538018	281	*	KOS_2h_peak_10878	238	.	9.72819	27.75879	23.81195	170	Intron (ENST00000402984/ENSG00000077942, intron 9 of 15)	22	45541229	45551129	9901	1	ENST00000476366	-3211	FBLN1	22	45578350	45578402	53	*	KOS_4h_peak_1024	38	.	5.90416	8.42106	3.88884	9	Promoter (1-2kb)	22	45577039	45578434	1396	1	ENST00000460300	1311	FBLN1
ENSG00000077942	23837.4625174099	-0.765638672501674	0.247783676454302	-3.08994798792922	0.00200191549157522	0.0134489974282405	FBLN1	38333.3316167547	0.249810175829455	0.263319649375077	0.948695535719866	0.342775485225007	0.519320471231023	FBLN1	32906.5517960599	-0.785759189342018	0.247909856845799	-3.1695358923577	0.00152682599367889	0.00720240212585465	FBLN1	15238.9453163618	-0.660608003702021	0.24002511922034	-2.75224528935903	0.00591881695683921	0.0188743600837234	FBLN1	FALSE	FALSE	FALSE	FALSE	22	45588089	45588299	211	*	KOS_2h_peak_10882	85	.	5.07642	11.97932	8.59757	87	Intron (ENST00000327858/ENSG00000077942, intron 16 of 16)	22	45577039	45578434	1396	1	ENST00000460300	11050	FBLN1	22	45578350	45578402	53	*	KOS_4h_peak_1024	38	.	5.90416	8.42106	3.88884	9	Promoter (1-2kb)	22	45577039	45578434	1396	1	ENST00000460300	1311	FBLN1
ENSG00000077942	23837.4625174099	-0.765638672501674	0.247783676454302	-3.08994798792922	0.00200191549157522	0.0134489974282405	FBLN1	38333.3316167547	0.249810175829455	0.263319649375077	0.948695535719866	0.342775485225007	0.519320471231023	FBLN1	32906.5517960599	-0.785759189342018	0.247909856845799	-3.1695358923577	0.00152682599367889	0.00720240212585465	FBLN1	15238.9453163618	-0.660608003702021	0.24002511922034	-2.75224528935903	0.00591881695683921	0.0188743600837234	FBLN1	FALSE	FALSE	FALSE	FALSE	22	45553405	45553585	181	*	KOS_2h_peak_10880	47	.	4.49645	7.8342	4.71765	86	Intron (ENST00000402984/ENSG00000077942, intron 15 of 15)	22	45541229	45551129	9901	1	ENST00000476366	12176	FBLN1	22	45578350	45578402	53	*	KOS_4h_peak_1024	38	.	5.90416	8.42106	3.88884	9	Promoter (1-2kb)	22	45577039	45578434	1396	1	ENST00000460300	1311	FBLN1
ENSG00000078237	628.325528968079	1.40860750092434	0.345545073948739	4.0764797623285	4.57226329240057e-05	0.000710152142617814	TIGAR	487.397181748242	1.21367975723008	0.346415785608857	3.50353479157115	0.000459126674868289	0.00332438003734041	TIGAR	773.359250333908	1.43631051341134	0.316876257391024	4.53271736177741	5.82297063122981e-06	5.88995812929771e-05	TIGAR	312.725006402296	1.58284925336383	0.208733733358299	7.58310229926666	3.37388610016307e-14	1.23188170882123e-12	TIGAR	FALSE	FALSE	FALSE	FALSE	12	4320906	4321335	430	*	KOS_2h_peak_3223	230	.	8.84123	26.96927	23.04202	194	Promoter (<=1kb)	12	4321213	4360028	38816	1	ENST00000179259	0	TIGAR	12	4321092	4321230	139	*	KOS_4h_peak_284	32	.	5.14121	7.7109	3.24218	38	Promoter (<=1kb)	12	4321213	4360028	38816	1	ENST00000179259	0	TIGAR
ENSG00000079156	1211.6592084317	0.784644712296105	0.296475881520697	2.64657181647111	0.00813122375969424	0.0382259291240163	OSBPL6	1017.73204785865	0.574049410105641	0.192524371994573	2.98169735165698	0.0028665522332773	0.0148583755018706	OSBPL6	1570.15437253826	0.856128281599555	0.20258575980175	4.22600424845931	2.37877501619091e-05	0.000201323478495262	OSBPL6	418.470562962837	-0.120443841895212	0.232742672012694	-0.517497890926694	0.604808640833461	0.721221088008938	OSBPL6	FALSE	FALSE	FALSE	FALSE	2	178194072	178195613	1542	*	KOS_2h_peak_9506	308	.	10.54066	34.93366	30.84749	440	Promoter (<=1kb)	2	178194481	178395772	201292	1	ENST00000392505	0	OSBPL6	2	178194511	178194568	58	*	KOS_4h_peak_887	17	.	3.9985	5.86251	1.70983	11	Promoter (<=1kb)	2	178194512	178402893	208382	1	ENST00000190611	0	OSBPL6
ENSG00000079156	1211.6592084317	0.784644712296105	0.296475881520697	2.64657181647111	0.00813122375969424	0.0382259291240163	OSBPL6	1017.73204785865	0.574049410105641	0.192524371994573	2.98169735165698	0.0028665522332773	0.0148583755018706	OSBPL6	1570.15437253826	0.856128281599555	0.20258575980175	4.22600424845931	2.37877501619091e-05	0.000201323478495262	OSBPL6	418.470562962837	-0.120443841895212	0.232742672012694	-0.517497890926694	0.604808640833461	0.721221088008938	OSBPL6	FALSE	FALSE	FALSE	FALSE	2	178193730	178193850	121	*	KOS_2h_peak_9505	61	.	5.54411	9.33056	6.1114	51	Promoter (<=1kb)	2	178194481	178395772	201292	1	ENST00000392505	-631	OSBPL6	2	178194511	178194568	58	*	KOS_4h_peak_887	17	.	3.9985	5.86251	1.70983	11	Promoter (<=1kb)	2	178194512	178402893	208382	1	ENST00000190611	0	OSBPL6
ENSG00000079335	263.943925033675	1.10307321686896	0.49575654713279	2.225030054063	0.0260792206441519	0.0888767548903792	CDC14A	267.244841832248	1.37766709655627	0.332533936062594	4.14293684689357	3.42886390301579e-05	0.000368800840931184	CDC14A	543.155791777596	1.99679109396426	0.274659918960121	7.27004909025034	3.59356883305642e-13	1.48262357200755e-11	CDC14A	76.9975532254499	-0.0819998946572026	0.334506973315675	-0.245136577705419	0.806350681853995	0.872677124261579	CDC14A	FALSE	FALSE	FALSE	FALSE	1	100352090	100352684	595	*	KOS_2h_peak_809	144	.	6.49782	18.06799	14.40841	460	Promoter (<=1kb)	1	100352467	100499465	146999	1	ENST00000361544	0	CDC14A	1	100352497	100352548	52	*	KOS_4h_peak_76	37	.	5.68028	8.28611	3.77128	45	Promoter (<=1kb)	1	100352502	100484734	132233	1	ENST00000370124	0	CDC14A
ENSG00000079931	24713.2778381356	0.921139165356635	0.273742554630385	3.3649834480444	0.000765482509663061	0.00652288819404374	MOXD1	23930.1308254975	1.07373709585761	0.263557840299084	4.0740093128671	4.62106323628464e-05	0.000475087124882707	MOXD1	38825.8102597741	1.35753880043309	0.16615788447871	8.1701738361205	3.07945405834192e-16	1.79528824368662e-14	MOXD1	9798.72229504037	0.469909284090028	0.213657127876814	2.19936160688708	0.0278522203168706	0.0678563477816466	MOXD1	FALSE	FALSE	FALSE	FALSE	6	132400916	132401321	406	*	KOS_2h_peak_13977	83	.	5.27033	11.6905	8.32036	241	Promoter (<=1kb)	6	132296055	132401475	105421	2	ENST00000367963	154	MOXD1	6	132401107	132401164	58	*	KOS_4h_peak_1269	45	.	6.08763	9.22084	4.59327	10	Promoter (<=1kb)	6	132296055	132401475	105421	2	ENST00000367963	311	MOXD1
ENSG00000080603	118.423058403136	-0.489161773830891	0.294768449429393	-1.65947805736265	0.0970194986582253	0.22239046601554	SRCAP	127.388848548844	-0.575618807485257	0.282211258482474	-2.03967343677398	0.0413828623227312	0.11598034334439	SRCAP	131.826643642979	-1.03650641275033	0.346818485806588	-2.98861351158878	0.00280246379929379	0.01200081004991	SRCAP	66.4128547741526	-0.652852428717972	0.379848046727868	-1.71871998379839	0.0856653714487528	0.16635845765587	SRCAP	FALSE	FALSE	FALSE	FALSE	16	30698072	30698532	461	*	KOS_2h_peak_5778	273	.	7.87073	31.36018	27.34194	162	Promoter (<=1kb)	16	30698209	30741409	43201	1	ENST00000411466	0	SRCAP	16	30698133	30698239	107	*	KOS_4h_peak_489	66	.	6.60575	11.45347	6.60933	90	Promoter (<=1kb)	16	30698209	30741409	43201	1	ENST00000411466	0	SRCAP
ENSG00000080815	2918.56537824957	0.0920038795765382	0.186447266169956	0.493457916903282	0.621689067976281	0.758526951178982	PSEN1	2732.94170885063	-0.140567355215612	0.159634968499559	-0.880554909346195	0.378558773054851	0.554328830627166	PSEN1	4372.7753010229	0.395342043307573	0.203036763994601	1.94714511564066	0.0515173394789332	0.125530739492387	PSEN1	1644.52165234096	0.205041201883068	0.177068506357307	1.15797668428577	0.246873551397151	0.375963307162554	PSEN1	FALSE	FALSE	FALSE	FALSE	14	73136401	73136957	557	*	KOS_2h_peak_4612	108	.	5.95776	14.31069	10.80486	246	Promoter (<=1kb)	14	73136418	73173644	37227	1	ENST00000557356	0	PSEN1	14	73136593	73136685	93	*	KOS_4h_peak_390	55	.	6.10546	10.2569	5.51531	63	Promoter (<=1kb)	14	73136543	73223685	87143	1	ENST00000700375	50	PSEN1
ENSG00000080845	5183.76433965677	0.46183292988169	0.185193284796693	2.49378874827289	0.0126387739822877	0.0526640870258352	DLGAP4	4678.12957308654	0.305544228805626	0.171382699871551	1.78281838852245	0.0746158714147126	0.179218549327576	DLGAP4	6421.6864755945	0.408262420770089	0.151653629972608	2.69207153725125	0.00710097119881281	0.0257437931838364	DLGAP4	2717.85537384064	0.522970591889028	0.153880911615181	3.39854103020165	0.000677463003776854	0.00299970782352269	DLGAP4	FALSE	FALSE	FALSE	FALSE	20	36462664	36462834	171	*	KOS_2h_peak_10061	45	.	4.71703	7.61834	4.52407	103	Promoter (<=1kb)	20	36461747	36527239	65493	1	ENST00000340491	917	DLGAP4	20	36461575	36461641	67	*	KOS_4h_peak_933	72	.	7.49805	12.15791	7.25694	41	Promoter (<=1kb)	20	36461492	36500203	38712	1	ENST00000482037	83	DLGAP4
ENSG00000080845	5183.76433965677	0.46183292988169	0.185193284796693	2.49378874827289	0.0126387739822877	0.0526640870258352	DLGAP4	4678.12957308654	0.305544228805626	0.171382699871551	1.78281838852245	0.0746158714147126	0.179218549327576	DLGAP4	6421.6864755945	0.408262420770089	0.151653629972608	2.69207153725125	0.00710097119881281	0.0257437931838364	DLGAP4	2717.85537384064	0.522970591889028	0.153880911615181	3.39854103020165	0.000677463003776854	0.00299970782352269	DLGAP4	FALSE	FALSE	FALSE	FALSE	20	36461432	36461895	464	*	KOS_2h_peak_10060	526	.	16.58066	57.16443	52.61169	120	Promoter (<=1kb)	20	36461468	36500360	38893	1	ENST00000482872	0	DLGAP4	20	36461575	36461641	67	*	KOS_4h_peak_933	72	.	7.49805	12.15791	7.25694	41	Promoter (<=1kb)	20	36461492	36500203	38712	1	ENST00000482037	83	DLGAP4
ENSG00000080845	5183.76433965677	0.46183292988169	0.185193284796693	2.49378874827289	0.0126387739822877	0.0526640870258352	DLGAP4	4678.12957308654	0.305544228805626	0.171382699871551	1.78281838852245	0.0746158714147126	0.179218549327576	DLGAP4	6421.6864755945	0.408262420770089	0.151653629972608	2.69207153725125	0.00710097119881281	0.0257437931838364	DLGAP4	2717.85537384064	0.522970591889028	0.153880911615181	3.39854103020165	0.000677463003776854	0.00299970782352269	DLGAP4	FALSE	FALSE	FALSE	FALSE	20	36460960	36461262	303	*	KOS_2h_peak_10059	99	.	5.72862	13.42023	9.9583	198	Promoter (<=1kb)	20	36461338	36528637	67300	1	ENST00000475894	-76	DLGAP4	20	36461575	36461641	67	*	KOS_4h_peak_933	72	.	7.49805	12.15791	7.25694	41	Promoter (<=1kb)	20	36461492	36500203	38712	1	ENST00000482037	83	DLGAP4
ENSG00000084073	3874.53929692127	0.376655863093983	0.156039645340948	2.41384721345007	0.0157850799883671	0.0618281128150712	ZMPSTE24	3658.94515382829	0.304246307832857	0.192311697824979	1.58204784874682	0.113638647672706	0.243919157448421	ZMPSTE24	5364.38777593645	0.54168489398498	0.252390185842637	2.1462201161923	0.0318554213921867	0.086147103852201	ZMPSTE24	2056.47452105062	0.439210802047091	0.169225917853012	2.59541096079967	0.00944778785290519	0.0280237079899634	ZMPSTE24	FALSE	FALSE	FALSE	FALSE	1	40257842	40258680	839	*	KOS_2h_peak_524	322	.	12.08421	36.32388	32.21602	395	Promoter (<=1kb)	1	40258041	40294174	36134	1	ENST00000675937	0	ZMPSTE24	1	40258151	40258320	170	*	KOS_4h_peak_54	38	.	4.99813	8.40895	3.87883	72	Promoter (<=1kb)	1	40258236	40262905	4670	1	ENST00000479131	0	ZMPSTE24
ENSG00000085511	1527.46981368328	0.13662053749575	0.177931366066144	0.767827171320446	0.442589869665598	0.613524474266668	MAP3K4	1567.90718573756	0.189916687301705	0.189711379619169	1.00108221068735	0.316787064645924	0.493018064100996	MAP3K4	1574.35527381889	-0.416339378059609	0.220150829641544	-1.89115516274685	0.0586036346570416	0.138650460733587	MAP3K4	872.342348614585	0.303315107561536	0.17923926814094	1.69223580696074	0.0906010218314224	0.173821650180136	MAP3K4	FALSE	FALSE	FALSE	FALSE	6	160991168	160992057	890	*	KOS_2h_peak_14119	195	.	8.6765	23.34541	19.50857	626	Promoter (<=1kb)	6	160991727	161117385	125659	1	ENST00000366919	0	MAP3K4	6	160991453	160991537	85	*	KOS_4h_peak_1281	73	.	7.11522	12.28661	7.37472	38	Promoter (<=1kb)	6	160991727	161117385	125659	1	ENST00000366919	-190	MAP3K4
ENSG00000086232	5626.48240437486	0.399633651284527	0.115871797220237	3.44892942779636	0.000562813773955046	0.00516805981322213	EIF2AK1	4715.58799260019	0.00997039893437097	0.155946748860817	0.0639346379915212	0.949022271558993	0.972407232653456	EIF2AK1	7634.66823791136	0.525693035305421	0.139525346660807	3.76772427294809	0.000164742516386787	0.00107857651290522	EIF2AK1	2937.99179000816	0.42810491753112	0.133193417584491	3.21415971821245	0.00130826879171796	0.00528660551427761	EIF2AK1	FALSE	FALSE	FALSE	FALSE	7	6058565	6059204	640	*	KOS_2h_peak_14253	314	.	8.93141	35.55356	31.45914	489	Promoter (<=1kb)	7	6022247	6059175	36929	2	ENST00000199389	0	EIF2AK1	7	6058934	6059166	233	*	KOS_4h_peak_1300	109	.	9.44665	16.14488	10.97538	104	Promoter (<=1kb)	7	6046071	6059164	13094	2	ENST00000431744	0	EIF2AK1
ENSG00000087086	203254.30084816	1.11102141563721	0.300166340022773	3.70135244195907	0.000214453355963536	0.00242465015814148	FTL	131803.315657947	0.404101827461647	0.233539193591074	1.73033836953821	0.0835698380422947	0.195556150344166	FTL	326942.194217284	1.5941602195246	0.334623157290221	4.76404631536596	1.89748921486445e-06	2.16305704653039e-05	FTL	90496.5032593645	0.994639817153166	0.189711076727821	5.24291904462796	1.5805589878805e-07	1.78578111973211e-06	FTL	FALSE	FALSE	FALSE	FALSE	19	48967706	48967835	130	*	KOS_2h_peak_8543	67	.	4.64219	9.99727	6.73624	60	Promoter (2-3kb)	19	48965309	48966879	1571	1	ENST00000331825	2397	FTL	19	48965304	48965445	142	*	KOS_4h_peak_792	123	.	8.99712	17.63181	12.36757	34	Promoter (<=1kb)	19	48965309	48966879	1571	1	ENST00000331825	0	FTL
ENSG00000087086	203254.30084816	1.11102141563721	0.300166340022773	3.70135244195907	0.000214453355963536	0.00242465015814148	FTL	131803.315657947	0.404101827461647	0.233539193591074	1.73033836953821	0.0835698380422947	0.195556150344166	FTL	326942.194217284	1.5941602195246	0.334623157290221	4.76404631536596	1.89748921486445e-06	2.16305704653039e-05	FTL	90496.5032593645	0.994639817153166	0.189711076727821	5.24291904462796	1.5805589878805e-07	1.78578111973211e-06	FTL	FALSE	FALSE	FALSE	FALSE	19	48965218	48965806	589	*	KOS_2h_peak_8542	941	.	24.55876	100.0572	94.10319	131	Promoter (<=1kb)	19	48965309	48966879	1571	1	ENST00000331825	0	FTL	19	48965304	48965445	142	*	KOS_4h_peak_792	123	.	8.99712	17.63181	12.36757	34	Promoter (<=1kb)	19	48965309	48966879	1571	1	ENST00000331825	0	FTL
ENSG00000087087	5528.60023231565	-0.380731125583764	0.194437233133108	-1.95811840895269	0.0502161201113347	0.140829641454169	SRRT	5946.33871322189	-0.438766027264882	0.198469849071769	-2.21074399621384	0.0270535699896762	0.0846884482167161	SRRT	7320.4007953969	-0.427579206411531	0.197950200094505	-2.16003422177596	0.030770020431045	0.0839445598076855	SRRT	2952.04540157402	-0.69312961437929	0.219410829855724	-3.1590492357878	0.00158284747171277	0.00625131328625852	SRRT	FALSE	FALSE	FALSE	FALSE	7	100874723	100875246	524	*	KOS_2h_peak_14688	449	.	13.29039	49.24864	44.96446	419	Promoter (<=1kb)	7	100875103	100888664	13562	1	ENST00000611405	0	SRRT	7	100875034	100875223	190	*	KOS_4h_peak_1337	59	.	6.42651	10.78055	5.99391	112	Promoter (<=1kb)	7	100875103	100888664	13562	1	ENST00000611405	0	SRRT
ENSG00000087087	5528.60023231565	-0.380731125583764	0.194437233133108	-1.95811840895269	0.0502161201113347	0.140829641454169	SRRT	5946.33871322189	-0.438766027264882	0.198469849071769	-2.21074399621384	0.0270535699896762	0.0846884482167161	SRRT	7320.4007953969	-0.427579206411531	0.197950200094505	-2.16003422177596	0.030770020431045	0.0839445598076855	SRRT	2952.04540157402	-0.69312961437929	0.219410829855724	-3.1590492357878	0.00158284747171277	0.00625131328625852	SRRT	FALSE	FALSE	FALSE	FALSE	7	100875301	100875744	444	*	KOS_2h_peak_14689	322	.	12.08421	36.32388	32.21602	193	Promoter (<=1kb)	7	100875390	100881722	6333	1	ENST00000431645	0	SRRT	7	100875034	100875223	190	*	KOS_4h_peak_1337	59	.	6.42651	10.78055	5.99391	112	Promoter (<=1kb)	7	100875103	100888664	13562	1	ENST00000611405	0	SRRT
ENSG00000087460	38699.1423629074	0.195222430192387	0.1298543725003	1.503395122039	0.132737183732748	0.275446850181168	GNAS	37007.2334558474	0.0762544842602902	0.160701132322191	0.474511182083066	0.635135425902269	0.771402913271695	GNAS	52201.7610105758	0.28646775053044	0.168248403645807	1.70264765859832	0.0886340255187477	0.190174455793501	GNAS	22573.3887854671	0.43383638872556	0.143861568493844	3.0156517356762	0.00256427600594613	0.00938574254107633	GNAS	FALSE	FALSE	FALSE	FALSE	20	58892504	58892643	140	*	KOS_2h_peak_10195	57	.	4.73263	8.89686	5.70095	48	Promoter (<=1kb)	20	58892333	58911192	18860	1	ENST00000603546	171	GNAS	20	58889183	58889268	86	*	KOS_4h_peak_940	34	.	5.6166	7.94357	3.45611	70	Promoter (<=1kb)	20	58889223	58911179	21957	1	ENST00000480232	0	GNAS
ENSG00000087460	38699.1423629074	0.195222430192387	0.1298543725003	1.503395122039	0.132737183732748	0.275446850181168	GNAS	37007.2334558474	0.0762544842602902	0.160701132322191	0.474511182083066	0.635135425902269	0.771402913271695	GNAS	52201.7610105758	0.28646775053044	0.168248403645807	1.70264765859832	0.0886340255187477	0.190174455793501	GNAS	22573.3887854671	0.43383638872556	0.143861568493844	3.0156517356762	0.00256427600594613	0.00938574254107633	GNAS	FALSE	FALSE	FALSE	FALSE	20	58892504	58892643	140	*	KOS_2h_peak_10195	57	.	4.73263	8.89686	5.70095	48	Promoter (<=1kb)	20	58892333	58911192	18860	1	ENST00000603546	171	GNAS	20	58854836	58854977	142	*	KOS_4h_peak_939	62	.	7.19839	11.05741	6.24648	91	Promoter (1-2kb)	20	58853266	58911192	57927	1	ENST00000349036	1570	GNAS
ENSG00000087460	38699.1423629074	0.195222430192387	0.1298543725003	1.503395122039	0.132737183732748	0.275446850181168	GNAS	37007.2334558474	0.0762544842602902	0.160701132322191	0.474511182083066	0.635135425902269	0.771402913271695	GNAS	52201.7610105758	0.28646775053044	0.168248403645807	1.70264765859832	0.0886340255187477	0.190174455793501	GNAS	22573.3887854671	0.43383638872556	0.143861568493844	3.0156517356762	0.00256427600594613	0.00938574254107633	GNAS	FALSE	FALSE	FALSE	FALSE	20	58889067	58889388	322	*	KOS_2h_peak_10192	869	.	27.72054	92.73516	86.9902	153	Promoter (<=1kb)	20	58889100	58911192	22093	1	ENST00000477931	0	GNAS	20	58889183	58889268	86	*	KOS_4h_peak_940	34	.	5.6166	7.94357	3.45611	70	Promoter (<=1kb)	20	58889223	58911179	21957	1	ENST00000480232	0	GNAS
ENSG00000087460	38699.1423629074	0.195222430192387	0.1298543725003	1.503395122039	0.132737183732748	0.275446850181168	GNAS	37007.2334558474	0.0762544842602902	0.160701132322191	0.474511182083066	0.635135425902269	0.771402913271695	GNAS	52201.7610105758	0.28646775053044	0.168248403645807	1.70264765859832	0.0886340255187477	0.190174455793501	GNAS	22573.3887854671	0.43383638872556	0.143861568493844	3.0156517356762	0.00256427600594613	0.00938574254107633	GNAS	FALSE	FALSE	FALSE	FALSE	20	58854467	58855227	761	*	KOS_2h_peak_10191	740	.	29.38967	79.46369	74.04256	507	Promoter (1-2kb)	20	58853266	58911192	57927	1	ENST00000349036	1201	GNAS	20	58889183	58889268	86	*	KOS_4h_peak_940	34	.	5.6166	7.94357	3.45611	70	Promoter (<=1kb)	20	58889223	58911179	21957	1	ENST00000480232	0	GNAS
ENSG00000087460	38699.1423629074	0.195222430192387	0.1298543725003	1.503395122039	0.132737183732748	0.275446850181168	GNAS	37007.2334558474	0.0762544842602902	0.160701132322191	0.474511182083066	0.635135425902269	0.771402913271695	GNAS	52201.7610105758	0.28646775053044	0.168248403645807	1.70264765859832	0.0886340255187477	0.190174455793501	GNAS	22573.3887854671	0.43383638872556	0.143861568493844	3.0156517356762	0.00256427600594613	0.00938574254107633	GNAS	FALSE	FALSE	FALSE	FALSE	20	58891289	58891823	535	*	KOS_2h_peak_10194	190	.	7.5131	22.82507	19.00839	153	Promoter (<=1kb)	20	58891302	58911192	19891	1	ENST00000371095	0	GNAS	20	58891092	58891167	76	*	KOS_4h_peak_941	24	.	4.08924	6.80383	2.46867	43	Promoter (<=1kb)	20	58891302	58911192	19891	1	ENST00000371095	-135	GNAS
ENSG00000087460	38699.1423629074	0.195222430192387	0.1298543725003	1.503395122039	0.132737183732748	0.275446850181168	GNAS	37007.2334558474	0.0762544842602902	0.160701132322191	0.474511182083066	0.635135425902269	0.771402913271695	GNAS	52201.7610105758	0.28646775053044	0.168248403645807	1.70264765859832	0.0886340255187477	0.190174455793501	GNAS	22573.3887854671	0.43383638872556	0.143861568493844	3.0156517356762	0.00256427600594613	0.00938574254107633	GNAS	FALSE	FALSE	FALSE	FALSE	20	58890179	58891198	1020	*	KOS_2h_peak_10193	270	.	9.13756	31.02221	27.01231	910	Promoter (<=1kb)	20	58891302	58911192	19891	1	ENST00000371095	-104	GNAS	20	58889183	58889268	86	*	KOS_4h_peak_940	34	.	5.6166	7.94357	3.45611	70	Promoter (<=1kb)	20	58889223	58911179	21957	1	ENST00000480232	0	GNAS
ENSG00000087460	38699.1423629074	0.195222430192387	0.1298543725003	1.503395122039	0.132737183732748	0.275446850181168	GNAS	37007.2334558474	0.0762544842602902	0.160701132322191	0.474511182083066	0.635135425902269	0.771402913271695	GNAS	52201.7610105758	0.28646775053044	0.168248403645807	1.70264765859832	0.0886340255187477	0.190174455793501	GNAS	22573.3887854671	0.43383638872556	0.143861568493844	3.0156517356762	0.00256427600594613	0.00938574254107633	GNAS	FALSE	FALSE	FALSE	FALSE	20	58854467	58855227	761	*	KOS_2h_peak_10191	740	.	29.38967	79.46369	74.04256	507	Promoter (1-2kb)	20	58853266	58911192	57927	1	ENST00000349036	1201	GNAS	20	58891092	58891167	76	*	KOS_4h_peak_941	24	.	4.08924	6.80383	2.46867	43	Promoter (<=1kb)	20	58891302	58911192	19891	1	ENST00000371095	-135	GNAS
ENSG00000087460	38699.1423629074	0.195222430192387	0.1298543725003	1.503395122039	0.132737183732748	0.275446850181168	GNAS	37007.2334558474	0.0762544842602902	0.160701132322191	0.474511182083066	0.635135425902269	0.771402913271695	GNAS	52201.7610105758	0.28646775053044	0.168248403645807	1.70264765859832	0.0886340255187477	0.190174455793501	GNAS	22573.3887854671	0.43383638872556	0.143861568493844	3.0156517356762	0.00256427600594613	0.00938574254107633	GNAS	FALSE	FALSE	FALSE	FALSE	20	58892504	58892643	140	*	KOS_2h_peak_10195	57	.	4.73263	8.89686	5.70095	48	Promoter (<=1kb)	20	58892333	58911192	18860	1	ENST00000603546	171	GNAS	20	58891092	58891167	76	*	KOS_4h_peak_941	24	.	4.08924	6.80383	2.46867	43	Promoter (<=1kb)	20	58891302	58911192	19891	1	ENST00000371095	-135	GNAS
ENSG00000087460	38699.1423629074	0.195222430192387	0.1298543725003	1.503395122039	0.132737183732748	0.275446850181168	GNAS	37007.2334558474	0.0762544842602902	0.160701132322191	0.474511182083066	0.635135425902269	0.771402913271695	GNAS	52201.7610105758	0.28646775053044	0.168248403645807	1.70264765859832	0.0886340255187477	0.190174455793501	GNAS	22573.3887854671	0.43383638872556	0.143861568493844	3.0156517356762	0.00256427600594613	0.00938574254107633	GNAS	FALSE	FALSE	FALSE	FALSE	20	58890179	58891198	1020	*	KOS_2h_peak_10193	270	.	9.13756	31.02221	27.01231	910	Promoter (<=1kb)	20	58891302	58911192	19891	1	ENST00000371095	-104	GNAS	20	58891092	58891167	76	*	KOS_4h_peak_941	24	.	4.08924	6.80383	2.46867	43	Promoter (<=1kb)	20	58891302	58911192	19891	1	ENST00000371095	-135	GNAS
