geneId	baseMean_ICP4	log2FoldChange_ICP4	lfcSE_ICP4	stat_ICP4	pvalue_ICP4	padj_ICP4	gene_ICP4	baseMean_n208	log2FoldChange_n208	lfcSE_n208	stat_n208	pvalue_n208	padj_n208	gene_n208	baseMean_n6	log2FoldChange_n6	lfcSE_n6	stat_n6	pvalue_n6	padj_n6	gene_n6	baseMean_RR_LL	log2FoldChange_RR_LL	lfcSE_RR_LL	stat_RR_LL	pvalue_RR_LL	padj_RR_LL	gene_RR_LL	DE_ICP4	DE_n208	DE_n6	DE_RR_LL	seqnames_4h	start_4h	end_4h	width_4h	strand_4h	V4_4h	V5_4h	V6_4h	V7_4h	V8_4h	V9_4h	V10_4h	annotation_4h	geneChr_4h	geneStart_4h	geneEnd_4h	geneLength_4h	geneStrand_4h	transcriptId_4h	distanceToTSS_4h	external_gene_name_4h	seqnames_6h	start_6h	end_6h	width_6h	strand_6h	V4_6h	V5_6h	V6_6h	V7_6h	V8_6h	V9_6h	V10_6h	annotation_6h	geneChr_6h	geneStart_6h	geneEnd_6h	geneLength_6h	geneStrand_6h	transcriptId_6h	distanceToTSS_6h	external_gene_name_6h
ENSG00000174469	7.01471514780752	5.02580134359638	1.7628483288149	2.85095504896615	0.00435881310419121	0.0241234764039028	CNTNAP2	7.5026740305228	5.59888950269722	1.56709678272807	3.57277837872299	0.000353213677893317	0.00268134376751206	CNTNAP2	14.6938174736719	5.90153601517448	1.67021472795216	3.53339957815503	0.000410251911195853	0.00236346522631467	CNTNAP2	6.53032822398012	6.3092824968395	1.60145352940264	3.9397224964704	8.15759150683735e-05	0.000479510775055903	CNTNAP2	TRUE	TRUE	TRUE	TRUE	7	148331098	148331204	107	*	KOS_4h_peak_1364	45	.	6.08763	9.22084	4.59327	92	Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)	7	148339461	148420998	81538	1	ENST00000463592	-8257	CNTNAP2	7	148331660	148331762	103	*	KOS_6h_peak_40	42	.	4.07139	10.11901	4.25842	11	Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)	7	148339461	148420998	81538	1	ENST00000463592	-7699	CNTNAP2
ENSG00000174469	7.01471514780752	5.02580134359638	1.7628483288149	2.85095504896615	0.00435881310419121	0.0241234764039028	CNTNAP2	7.5026740305228	5.59888950269722	1.56709678272807	3.57277837872299	0.000353213677893317	0.00268134376751206	CNTNAP2	14.6938174736719	5.90153601517448	1.67021472795216	3.53339957815503	0.000410251911195853	0.00236346522631467	CNTNAP2	6.53032822398012	6.3092824968395	1.60145352940264	3.9397224964704	8.15759150683735e-05	0.000479510775055903	CNTNAP2	TRUE	TRUE	TRUE	TRUE	7	148330885	148330936	52	*	KOS_4h_peak_1363	46	.	5.33134	9.31535	4.67549	6	Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)	7	148339461	148420998	81538	1	ENST00000463592	-8525	CNTNAP2	7	148331660	148331762	103	*	KOS_6h_peak_40	42	.	4.07139	10.11901	4.25842	11	Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)	7	148339461	148420998	81538	1	ENST00000463592	-7699	CNTNAP2
ENSG00000188191	496.823353819405	0.595745949687617	0.199916745017155	2.97997023529217	0.00288276393047413	0.0177368221234872	PRKAR1B	417.820334100641	0.315146685477385	0.240783172592004	1.30884015724548	0.190588501023851	0.350352593800406	PRKAR1B	593.844365113585	0.489433895977684	0.316362772641411	1.54706538917727	0.121847478786988	0.241756756672157	PRKAR1B	269.535574652914	0.779661230060639	0.243090730912397	3.20728489784173	0.00133994224529924	0.00539597474071129	PRKAR1B	FALSE	FALSE	FALSE	FALSE	7	588996	589049	54	*	KOS_4h_peak_1290	50	.	5.7791	9.72042	5.04225	10	Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)	7	550270	602683	52414	2	ENST00000400758	13634	PRKAR1B	7	588451	588668	218	*	KOS_6h_peak_35	154	.	6.0515	22.41955	15.4521	150	Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)	7	550270	602683	52414	2	ENST00000400758	14015	PRKAR1B
ENSG00000188191	496.823353819405	0.595745949687617	0.199916745017155	2.97997023529217	0.00288276393047413	0.0177368221234872	PRKAR1B	417.820334100641	0.315146685477385	0.240783172592004	1.30884015724548	0.190588501023851	0.350352593800406	PRKAR1B	593.844365113585	0.489433895977684	0.316362772641411	1.54706538917727	0.121847478786988	0.241756756672157	PRKAR1B	269.535574652914	0.779661230060639	0.243090730912397	3.20728489784173	0.00133994224529924	0.00539597474071129	PRKAR1B	FALSE	FALSE	FALSE	FALSE	7	588996	589049	54	*	KOS_4h_peak_1290	50	.	5.7791	9.72042	5.04225	10	Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)	7	550270	602683	52414	2	ENST00000400758	13634	PRKAR1B	7	588797	588882	86	*	KOS_6h_peak_36	127	.	7.34931	19.53123	12.751	30	Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)	7	550270	602683	52414	2	ENST00000400758	13801	PRKAR1B
ENSG00000188191	496.823353819405	0.595745949687617	0.199916745017155	2.97997023529217	0.00288276393047413	0.0177368221234872	PRKAR1B	417.820334100641	0.315146685477385	0.240783172592004	1.30884015724548	0.190588501023851	0.350352593800406	PRKAR1B	593.844365113585	0.489433895977684	0.316362772641411	1.54706538917727	0.121847478786988	0.241756756672157	PRKAR1B	269.535574652914	0.779661230060639	0.243090730912397	3.20728489784173	0.00133994224529924	0.00539597474071129	PRKAR1B	FALSE	FALSE	FALSE	FALSE	7	588394	588890	497	*	KOS_4h_peak_1289	434	.	9.35538	50.68584	43.4688	216	Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)	7	550270	602683	52414	2	ENST00000400758	13793	PRKAR1B	7	588451	588668	218	*	KOS_6h_peak_35	154	.	6.0515	22.41955	15.4521	150	Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)	7	550270	602683	52414	2	ENST00000400758	14015	PRKAR1B
ENSG00000188191	496.823353819405	0.595745949687617	0.199916745017155	2.97997023529217	0.00288276393047413	0.0177368221234872	PRKAR1B	417.820334100641	0.315146685477385	0.240783172592004	1.30884015724548	0.190588501023851	0.350352593800406	PRKAR1B	593.844365113585	0.489433895977684	0.316362772641411	1.54706538917727	0.121847478786988	0.241756756672157	PRKAR1B	269.535574652914	0.779661230060639	0.243090730912397	3.20728489784173	0.00133994224529924	0.00539597474071129	PRKAR1B	FALSE	FALSE	FALSE	FALSE	7	588394	588890	497	*	KOS_4h_peak_1289	434	.	9.35538	50.68584	43.4688	216	Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)	7	550270	602683	52414	2	ENST00000400758	13793	PRKAR1B	7	588797	588882	86	*	KOS_6h_peak_36	127	.	7.34931	19.53123	12.751	30	Intron (ENST00000544935/ENSG00000188191, intron 7 of 10)	7	550270	602683	52414	2	ENST00000400758	13801	PRKAR1B
ENSG00000234409	26.1989892563633	0.822009010454665	0.544509280542771	1.50963269098973	0.131137174906719	0.273461780775741	CCDC188	26.6238986391719	1.10952696540884	0.542350890893496	2.04577328817686	0.0407786812827955	0.114718522140924	CCDC188	29.4732504046236	0.669865460270122	0.609480609280442	1.09907591820021	0.271734953001339	0.42828399072074	CCDC188	9.69893276738695	0.203064097493896	0.992137501206306	0.204673341393705	0.837827349951419	0.895048475292776	CCDC188	FALSE	FALSE	FALSE	FALSE	22	20162096	20162636	541	*	KOS_4h_peak_986	196	.	10.32947	25.41663	19.69407	311	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-11041	CCDC188	22	20163150	20163201	52	*	KOS_6h_peak_27	83	.	8.849	14.76837	8.31738	21	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-12095	CCDC188
ENSG00000234409	26.1989892563633	0.822009010454665	0.544509280542771	1.50963269098973	0.131137174906719	0.273461780775741	CCDC188	26.6238986391719	1.10952696540884	0.542350890893496	2.04577328817686	0.0407786812827955	0.114718522140924	CCDC188	29.4732504046236	0.669865460270122	0.609480609280442	1.09907591820021	0.271734953001339	0.42828399072074	CCDC188	9.69893276738695	0.203064097493896	0.992137501206306	0.204673341393705	0.837827349951419	0.895048475292776	CCDC188	FALSE	FALSE	FALSE	FALSE	22	20163829	20163880	52	*	KOS_4h_peak_990	45	.	5.87169	9.18747	4.56574	16	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-12774	CCDC188	22	20163150	20163201	52	*	KOS_6h_peak_27	83	.	8.849	14.76837	8.31738	21	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-12095	CCDC188
ENSG00000234409	26.1989892563633	0.822009010454665	0.544509280542771	1.50963269098973	0.131137174906719	0.273461780775741	CCDC188	26.6238986391719	1.10952696540884	0.542350890893496	2.04577328817686	0.0407786812827955	0.114718522140924	CCDC188	29.4732504046236	0.669865460270122	0.609480609280442	1.09907591820021	0.271734953001339	0.42828399072074	CCDC188	9.69893276738695	0.203064097493896	0.992137501206306	0.204673341393705	0.837827349951419	0.895048475292776	CCDC188	FALSE	FALSE	FALSE	FALSE	22	20163941	20164365	425	*	KOS_4h_peak_991	145	.	9.77576	19.95679	14.56198	223	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-12886	CCDC188	22	20163150	20163201	52	*	KOS_6h_peak_27	83	.	8.849	14.76837	8.31738	21	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-12095	CCDC188
ENSG00000234409	26.1989892563633	0.822009010454665	0.544509280542771	1.50963269098973	0.131137174906719	0.273461780775741	CCDC188	26.6238986391719	1.10952696540884	0.542350890893496	2.04577328817686	0.0407786812827955	0.114718522140924	CCDC188	29.4732504046236	0.669865460270122	0.609480609280442	1.09907591820021	0.271734953001339	0.42828399072074	CCDC188	9.69893276738695	0.203064097493896	0.992137501206306	0.204673341393705	0.837827349951419	0.895048475292776	CCDC188	FALSE	FALSE	FALSE	FALSE	22	20162794	20162961	168	*	KOS_4h_peak_987	136	.	9.49064	18.95897	13.61125	146	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-11739	CCDC188	22	20163150	20163201	52	*	KOS_6h_peak_27	83	.	8.849	14.76837	8.31738	21	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-12095	CCDC188
ENSG00000234409	26.1989892563633	0.822009010454665	0.544509280542771	1.50963269098973	0.131137174906719	0.273461780775741	CCDC188	26.6238986391719	1.10952696540884	0.542350890893496	2.04577328817686	0.0407786812827955	0.114718522140924	CCDC188	29.4732504046236	0.669865460270122	0.609480609280442	1.09907591820021	0.271734953001339	0.42828399072074	CCDC188	9.69893276738695	0.203064097493896	0.992137501206306	0.204673341393705	0.837827349951419	0.895048475292776	CCDC188	FALSE	FALSE	FALSE	FALSE	22	20163507	20163776	270	*	KOS_4h_peak_989	160	.	10.7244	21.53903	16.04939	160	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-12452	CCDC188	22	20163150	20163201	52	*	KOS_6h_peak_27	83	.	8.849	14.76837	8.31738	21	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-12095	CCDC188
ENSG00000234409	26.1989892563633	0.822009010454665	0.544509280542771	1.50963269098973	0.131137174906719	0.273461780775741	CCDC188	26.6238986391719	1.10952696540884	0.542350890893496	2.04577328817686	0.0407786812827955	0.114718522140924	CCDC188	29.4732504046236	0.669865460270122	0.609480609280442	1.09907591820021	0.271734953001339	0.42828399072074	CCDC188	9.69893276738695	0.203064097493896	0.992137501206306	0.204673341393705	0.837827349951419	0.895048475292776	CCDC188	FALSE	FALSE	FALSE	FALSE	22	20163041	20163412	372	*	KOS_4h_peak_988	234	.	13.30685	29.36392	23.41828	180	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-11986	CCDC188	22	20163150	20163201	52	*	KOS_6h_peak_27	83	.	8.849	14.76837	8.31738	21	Distal Intergenic	22	20148416	20151055	2640	2	ENST00000439765	-12095	CCDC188
ENSG00000235376	4.13419574375143	-2.00842094886392	1.01062541372183	-1.98730501093132	0.0468886067162931	0.134259997559103	RPEL1	NA	NA	NA	NA	NA	NA	NA	8.18226316300546	-1.26483924789087	0.961185551739006	-1.3159157933684	0.188202307257745	0.331746964087394	RPEL1	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	FALSE	NA	10	103250862	103251317	456	*	KOS_4h_peak_198	460	.	15.53911	53.45198	46.00611	132	Intron (ENST00000675164/ENSG00000076685, intron 1 of 19)	10	103245887	103248016	2130	1	ENST00000441178	4975	RPEL1	10	103250919	103251008	90	*	KOS_6h_peak_8	68	.	4.97672	13.14027	6.84864	76	Intron (ENST00000675164/ENSG00000076685, intron 1 of 19)	10	103245887	103248016	2130	1	ENST00000441178	5032	RPEL1
ENSG00000253931	3.81936610483608	4.15271609953416	1.94225240083794	2.13809291611253	0.0325092027655149	0.103606973124873	LINC02990	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	8	143410936	143411191	256	*	KOS_4h_peak_1410	295	.	8.28173	35.78499	29.51521	36	Promoter (1-2kb)	8	143412749	143417054	4306	1	ENST00000523002	-1558	LINC02990	8	143410938	143411001	64	*	KOS_6h_peak_42	91	.	6.40101	15.67667	9.1334	29	Promoter (1-2kb)	8	143412749	143417054	4306	1	ENST00000523002	-1748	LINC02990
ENSG00000253931	3.81936610483608	4.15271609953416	1.94225240083794	2.13809291611253	0.0325092027655149	0.103606973124873	LINC02990	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	8	143410667	143410798	132	*	KOS_4h_peak_1409	50	.	5.99808	9.72704	5.04225	11	Promoter (1-2kb)	8	143412749	143417054	4306	1	ENST00000523002	-1951	LINC02990	8	143410938	143411001	64	*	KOS_6h_peak_42	91	.	6.40101	15.67667	9.1334	29	Promoter (1-2kb)	8	143412749	143417054	4306	1	ENST00000523002	-1748	LINC02990
