"source"	"ID"	"Description"	"Genes"	"GeneRatio"	"BgRatio"	"pvalue"	"geneID"	"Count"	"Total"	"OddsRatio"	"fdr"
"GOBP REGULATION OF STEROL TRANSPORT"	"go_bp"	"GOBP_REGULATION_OF_STEROL_TRANSPORT"	"GOBP_REGULATION_OF_STEROL_TRANSPORT"	"PCSK9/SEC24A/FURIN/NUS1/NFKB1/PPARG/PLTP/TSPO/TTC39B/ABCA8/ZDHHC8/APOE/ABCA2/OSBPL6/SCP2/EEPD1/NR1H3/LIPG/PTCH1/ABCB4/NFKBIA/ANXA2/ABCA3/SIRT1/ARV1/CETP/APOC1/NR1H2/SREBF2/NAXE/LPCAT3/LAMTOR1/ABCA1/ABCA12/ABCA5/YJEFN3/RXRA/LDLRAP1/CES1/LRP1/EGF/ABCA7/MIR27B/CAV1/GPS2/ABCG4/SHH/ABCA13/ABCG1/APOA1/PLA2G10/LEP"	"3/724"	"49/21646"	0.23758215872466	"APOE/ABCA8/PCSK9"	3	52	1.83047694215808	0.565455626179074
"GOBP REGULATION OF STORE OPERATED CALCIUM ENTRY"	"go_bp"	"GOBP_REGULATION_OF_STORE_OPERATED_CALCIUM_ENTRY"	"GOBP_REGULATION_OF_STORE_OPERATED_CALCIUM_ENTRY"	"HOMER1/HOMER2/STC2/HOMER3/CRACR2B/SLC8B1/SPG11/SARAF/EFHB/CASQ1/STIM1/GRAMD2A/SPINK1"	"1/726"	"12/21683"	0.348584129350269	"CRACR2B"	1	13	2.48886593204775	0.63042393347454
"GOBP REGULATION OF STRESS ACTIVATED PROTEIN KINASE SIGNALING CASCADE"	"go_bp"	"GOBP_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE"	"GOBP_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE"	"GREM1/DUSP1/EPHB1/SPHK1/PPIA/F2RL1/TLR3/GDF6/HIPK2/AIDA/SEMA3A/HAND2/CYLD/LYN/BMP4/DACT1/PTPN22/ULK4/DUSP3/SH3RF3/ZNF622/GADD45B/APP/EZR/GADD45A/SH3RF1/TNFRSF19/NOD1/RELL2/SASH1/GADD45G/DUSP10/IGFBP6/FOXM1/TGFBR3/DUSP22/IL1A/HGF/RASSF2/MAP2K4/XDH/PINK1/TNIK/SDCBP/NCOR1/MYC/MAP3K5/MAP3K10/RIPK2/DUSP16/TRAF4/WNT5A/TRPV4/MAPK8IP3/EGFR/IL1B/TAOK2/PTK2B/TPD52L1/FOXO1/SIRPA/PJA2/FAS/MAPK3/IGBP1/PLCB1/WNT16/CRK/DNAJA1/MECOM/RASGRP1/TGFB2/FKTN/EDA2R/PDCD10/NBR1/RAP2A/VEGFA/DAB2IP/RB1CC1/TRAF2/ZMPSTE24/PRKN/MAPK8IP2/GSTP1/LGALS9/RELL1/MAP2K2/LTBR/PRDX1/ANKRD6/TLR4/PAFAH1B1/MYD88/MDFIC/RIPK1/BMP2/RNF13/HDAC3/HIPK3/IGF1R/HRAS/XIAP/MTURN/MEN1/QARS1/MAP3K4/PDCD4/NOX1/PHLPP1/STK3/PYCARD/ZNF675/CCR7/EIF2AK2/WNT7B/DLG1/KLHDC10/AXIN1/STK39/STK25/MAPK1/CD27/MAP4K2/PRMT1/CCN2/PER1/GRIK2/COPS5/CARD9/DUSP19/MAPK8IP1/AGER/NAIP/ZMYND11/TIRAP/SH3RF2/ITCH/MAP2K1/MBIP/FZD7/SEMA4C/ARL6IP5/MAP3K3/HMGB1/MID1/PBK/MAP3K11/MAPKBP1/TAOK3/ZC3H12A/MAP2K7/MFHAS1/MAP4K4/TAOK1/GPS2/MINK1/FLT4/FGF19/TNF/NPPA/UNC5CL/KLHL31/INAVA/CAV3/MARVELD3/LEP/SERPINF2"	"4/723"	"164/21531"	0.797963617000411	"GADD45A/DUSP1/GADD45G/HAND2"	4	168	0.726343487501265	0.880060180095974
"GOBP REGULATION OF STRIATED MUSCLE CELL DIFFERENTIATION"	"go_bp"	"GOBP_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION"	"GOBP_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION"	"MSX1/AKAP6/SOX6/MMP14/SIK1/BMP4/BCL2/MEF2C/PARP2/PROX1/RBM24/MAMSTR/RGS4/EZH2/CYP26B1/G6PD/HDAC5/PIEZO1/TRIM32/PRKD1/MTOR/SMAD4/ARRB2/BHLHA15/HDAC4/TOMM70/HDAC9/PI16/TGFB1/MORF4L2/RGS2/EDN1/BHLHE41/EFNB2/BDNF/MYOCD/ATP11A/NLN/DLL1/TMEM119/CCN3/MYLK3/FRS2/BMP2/FOXP1/KAT2A/HDAC3/SHOX2/DMPK/XBP1/NRG1/RBM38/GSK3A/PPARA/PLPP7/DKK1/NIBAN2/MESP1/NOTCH1/CTDP1/FZD7/FBXO22/MAPK14/TBX1/MAML1/MIR199A1/MIR590/YY1/HDAC1/SHH/TRIM72/WNT3A/HOPX/MYOD1/CAV3/ACTN3/RPL3L/SMYD1"	"4/723"	"74/21621"	0.246751611422698	"PROX1/MSX1/PI16/DLL1"	4	78	1.61646293596501	0.577118791332685
"GOBP REGULATION OF STRIATED MUSCLE CONTRACTION"	"go_bp"	"GOBP_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION"	"GOBP_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION"	"SMAD7/DSP/DSG2/STC1/ADORA1/PDE5A/TRPM4/GSTO1/PDE4B/SLC8A1/KCNJ2/CALM3/SLC9A1/CTNNA3/TMEM38B/BIN1/DMD/HRC/HCN4/ASB3/PRKD1/TMEM38A/TRPV4/RANGRF/RNF207/ADRA1B/P2RX4/PDE4D/SLC8A3/SCN5A/RGS2/CALM2/ADCY10/FGF13/CACNA1C/GSTM2/ANK2/EHD3/FKBP1B/NR4A1/MYL3/CASQ1/DMPK/SUMO1/PLN/CLIC2/DLG1/UCN/CALM1/ATP1B1/PRKACA/AKAP9/CAMK2D/JUP/ATP2A1/HSP90AA1/ZC3H12A/CAV1/GRK2/C12orf57/ATP2A2/SRI/ATP1A1/SCN4A/ATP1A2/KCNQ1/NPPA/SCN10A/NOS1/GATA4/PKP2/GJA5/CAV3/ACTN3/CHGA/RYR2"	"2/725"	"74/21621"	0.710837673039491	"HRC/ADCY10"	2	76	0.806001863932898	0.829734306170277
"GOBP REGULATION OF SUBSTRATE ADHESION DEPENDENT CELL SPREADING"	"go_bp"	"GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING"	"GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING"	"PDPN/POSTN/WASHC2C/ABL1/CASS4/SPRY4/NRP1/CARMIL1/MYADM/LIMS2/S100A10/MDK/TACSTD2/FLNA/HAS2/ILK/AP1AR/EFNA5/MELTF/ACTN4/BRAF/CIB1/CRK/LIMS1/ITGB1BP1/RAC1/FERMT2/MYOC/PREX1/TESK1/P4HB/DOCK5/RREB1/GBP1/NEDD9/CSPG5/OLFM4/ITGB3/CORO1C/FBLN1/PTK2/TRIOBP/RCC2/KANK1/C1QBP/DOCK1/RAC3/DMTN/DAB2/ARPC2/ST6GAL1/CDC42/UNC13D/CALR/ARHGEF7/CRKL/APOA1/FGB/PKP2"	"1/726"	"58/21637"	0.857333975836563	"PDPN"	1	59	0.513845350052247	0.91269837313655
"GOBP REGULATION OF SUPEROXIDE ANION GENERATION"	"go_bp"	"GOBP_REGULATION_OF_SUPEROXIDE_ANION_GENERATION"	"GOBP_REGULATION_OF_SUPEROXIDE_ANION_GENERATION"	"F2RL1/ACP5/MAPT/TGFB1/GSTP1/HVCN1/PRKCD/GNAI2/SOD1/CD177/AATF/ITGAM/ITGB2"	"1/726"	"12/21683"	0.348584129350269	"ACP5"	1	13	2.48886593204775	0.63042393347454
"GOBP REGULATION OF SUPEROXIDE METABOLIC PROCESS"	"go_bp"	"GOBP_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS"	"GOBP_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS"	"DHFRP1/F2RL1/ACP5/CD36/MAPT/BMP7/TGFB1/GSTP1/NFE2L2/HVCN1/PRKCD/FBLN5/DHFR/GCH1/GNAI2/SOD1/CD177/MIR27B/BST1/AATF/ITGAM/ITGB2"	"3/724"	"19/21676"	0.0330467036575537	"BMP7/ACP5/CD36"	3	22	4.7272462925269	0.23397066189548
"GOBP REGULATION OF SUPRAMOLECULAR FIBER ORGANIZATION"	"go_bp"	"GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION"	"GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION"	"KANK4/ARHGAP28/CLU/PAK3/F2RL1/SMAD3/RHPN2/RGCC/CRACD/WASHC1/SNCA/WASHC2C/DAAM2/APC2/WASHC2A/SPTBN2/HSPA1A/HIP1R/WASF3/TWF1/ARHGEF10/WDR47/CARMIL2/CAMSAP2/HAUS4/PDE4DIP/ABL1/GRB2/CDK5RAP2/SHANK1/APP/CXCL12/HDAC6/HSPA1B/FCHSD1/APC/SYNPO2L/PSRC1/CGNL1/SPTBN1/CDKN1B/NRP1/ARPIN/PROX1/FCHSD2/CORO2B/CARMIL1/STMN1/GMFB/SLC9A1/SNX9/LDLR/CCL26/ALMS1/SCIN/SLAIN2/BIN1/MYADM/CDC42EP4/ABI2/PICK1/APOE/ARHGEF5/SORBS3/BAIAP2/GPR65/RGS4/WHAMM/CORO1B/S100A10/TPM1/MAPT/MTPN/ARFIP2/CCDC88A/TMOD2/TACSTD2/CTNNA2/FLNA/EFEMP2/AKAP13/AVIL/MTSS1/CAPZA2/KATNB1/CYFIP2/GSN/TMSB4X/TTBK2/SPTBN4/CORO1A/HAUS8/SPTB/BAIAP2L1/ARHGEF2/AP1AR/SFRP1/PLEKHG2/PRKD1/PRUNE1/DAPK3/TRPV4/MTOR/ADD2/CLIP3/CDK5R1/TOGARAM1/RANGRF/PTK2B/PDXP/SMAD4/TENM1/ACTN2/LPAR1/FES/KANK3/MIR138-1/CTTN/DNAI3/TPX2/RNH1/HAUS5/SDC4/ARPC3/C9orf72/MEGF9/BRAF/RPS3/STMN2/WASHC3/ARHGAP6/KIRREL1/BRK1/ESAM/CIB1/ARL2/WASHC5/PLEK/ITGB1BP1/SHANK3/SSH3/SYNPO2/MAP1A/EDN1/PXN/RICTOR/RAC1/NAA80/EML2/SLIT2/MKKS/CKAP2/HAUS1/MAPRE1/ARPC5L/FGF13/ARHGEF18/ARHGAP18/FERMT2/TMOD4/MYOC/CAPG/PIK3CA/CKAP5/PPFIA1/WASF2/PAK2/TMOD1/LIMCH1/TGFB3/TTC8/TWF2/S1PR1/HAX1/NCKAP1/ARAP1/PREX1/TBCD/PRKN/FMN1/MAGEL2/GPX1/ADD3/ROCK1/MET/SH3BP1/EPS8/DCTN1/TESK1/TACR1/MAPRE3/CHADL/TMSB15A/EMILIN1/ROCK2/NUMA1/ARF6/ARFIP1/SPAST/PFN4/LIMK1/VILL/ARPC5/HAUS3/MYLK3/ARF1/PFDN2/DYRK1A/PHLDB2/PTGER4/SSH2/SWAP70/HAUS6/INPP5K/COLGALT1/OCLN/PFN1/MLST8/CLASP2/FHOD1/PRKCD/MAP6D1/SSH1/RAPGEF3/NAV3/CDC42EP3/ABITRAM/VASP/PARK7/SEMA5A/GMFG/MAP2/CAPZB/BAIAP2L2/MAP1S/F11R/WNT11/HSPA8/CAMSAP1/CD47/KANK2/USP8/TRIM27/TMEFF2/DRG1/CAPZA1/RHOA/PSEN1/TRIOBP/PYCARD/FLII/KANK1/CCR7/ARFGEF1/PLEKHH2/DLG1/ACTG1/ELN/TMSB10/PFN2/TJP1/CFL2/SYNPO/CCN2/RB1/ANKRD23/SPTAN1/NF2/TMSB15C/NCK2/COTL1/ADD1/FKBP4/PFDN5/EVL/DMTN/CRYAB/EPHA1/CDC42EP1/GBA2/ATXN7/ARPC2/GIT1/CYFIP1/TGFBR1/CDC42/PPM1F/WNT4/WDR1/HAUS2/FHOD3/PFDN6/DSTN/BMERB1/CYRIB/SVIL/PPM1E/PRKCE/TNXB/LIMA1/AKAP9/BBS4/MAP1B/SPEF1/MID1/FER/VBP1/AEBP1/PFDN4/DLC1/WAS/NCK1/ARHGEF7/PAK1/TMSB15B/RDX/ANKRD53/LATS1/C15orf62/CLASP1/SPTBN5/CLIP1/HAUS7/CDC42EP5/RHPN1/HCLS1/WASF1/RHOC/PIK3R1/ASAP3/TSC1/HDGFL3/TAOK1/WASHC4/ARHGEF10L/TMSB4Y/MECP2/RASA1/PFDN1/LMOD1/MID1IP1/BAG4/TMOD3/ARHGAP35/TUBB4A/CARMIL3/TRIM54/CHRNA7/CX3CL1/SLAIN1/NCKAP1L/APOA1/CAMSAP3/CSF3/CAV3/CYRIA/FRMD7/SERPINF2"	"14/713"	"344/21351"	0.274266967368711	"CYFIP2/ADD2/TUBB4A/PROX1/NCKAP1L/APOE/CARMIL2/WNT4/DNAI3/SYNPO2L/WASHC1/CARMIL3/HSPA1B/HSPA1A"	14	358	1.21870413255488	0.595507100770764
"GOBP REGULATION OF SYNAPSE ASSEMBLY"	"go_bp"	"GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY"	"GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY"	"CLSTN2/ABI3/EPHB1/ROBO2/LZTS1/SNCA/FLRT2/AMIGO2/GPC4/PTPRD/APP/SYNDIG1/MEF2C/SRPX2/NTNG2/AGRN/SNAP25/FLRT3/ICAM5/DLG5/SIX4/SIX1/ADGRB1/CLSTN3/FZD1/SLITRK6/LRRN1/MYCBP2/GRID2/NLGN2/NECTIN1/MDGA1/SEMA4D/FARP1/MUSK/EFNA5/WNT5A/IL1RAP/NRXN1/PTK2B/AMIGO1/LRRN3/CBLN2/SLIT1/SLITRK1/ADGRB3/STAU2/CTNNB1/RAB17/CRIPT/CHD4/ST8SIA2/BDNF/LRFN5/RAP2A/NTRK2/PDLIM5/VPS35/SEMA4A/ARF6/PTPRS/LINGO2/LRFN3/OGT/GHRL/COLQ/LRRTM2/DKK1/EIF4G1/OXTR/ASIC2/ADNP/TPBG/PTPN13/NLGN1/EPHB3/LRFN4/SETD5/NEGR1/NLGN3/EEF2K/EPHB2/EFNB3/VSTM5/CLSTN1/THBS2/NTN1/NTRK1/CUX2/CHRNB2/WNT3A/EPHA7/IL1RAPL1/LRRC4B/GPRASP3"	"7/720"	"88/21607"	0.0347909700719529	"LINGO2/LRRN1/ADGRB1/SLITRK6/ROBO2/NTNG2/NTRK1"	7	95	2.38713699494949	0.24224023261279
"GOBP REGULATION OF SYNAPSE STRUCTURE OR ACTIVITY"	"go_bp"	"GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY"	"GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY"	"CLSTN2/ABI3/SLC7A11/EPHB1/ROBO2/PAK3/SYBU/LZTS1/NEDD4/SNCA/SEMA3F/FLRT2/AMIGO2/ZNF804A/GPC4/ABHD17A/PTPRD/CHMP2B/SIPA1L1/RPS6KA5/NEURL1/ABHD17B/ABL1/HOMER1/NFATC4/LRP4/ARF4/APP/SYNDIG1/MEF2C/SRPX2/NTNG2/RHOB/AGRN/DVL1/SRGN/SNAP25/FLRT3/ICAM5/ARC/LRP8/DLG5/SIX4/CAMK2B/SIX1/ADGRB1/CLSTN3/SHANK2/ABI2/FZD1/APOE/BAIAP2/SLITRK6/LRRN1/MYCBP2/ITGB1/ARHGAP22/CTNNA2/PTEN/GRID2/NEFL/FRMPD4/NLGN2/SEPTIN11/NECTIN1/MDGA1/SEMA4D/FARP1/DRD2/ROR2/MUSK/EFNA5/WNT5A/IL1RAP/CDK5R1/PCDH8/NGEF/NRXN1/PTK2B/AMIGO1/PPT1/LRRN3/CBLN2/WASL/ABHD17C/VHL/SLIT1/SLITRK1/DAG1/TUBB/ADGRB3/CAPRIN2/EGLN1/STAU2/CTNNB1/SHANK3/ZMYND8/CDH2/RAB17/SLC17A7/CRIPT/DBN1/CHD4/PTPRO/ARHGAP33/ST8SIA2/BDNF/TANC1/LRFN5/PPFIA2/RAP2A/CTTNBP2/DAB2IP/NTRK2/FYN/PDLIM5/ROCK1/DNM3/VPS35/SEMA4A/ARHGAP44/CDC20/DCTN1/TUBA1A/CDK5/ARF6/ADGRL1/LZTS3/PTPRS/PAFAH1B1/CFL1/LINGO2/LRFN3/OGT/GHRL/EPHA4/YWHAZ/NEDD9/ANAPC2/DMPK/ITPKA/COLQ/NRP2/EFNA1/HSPA8/CAPRIN1/LRRK2/C1QL1/RHOA/PSEN1/NF1/CNTNAP1/NRCAM/CDKL5/AKT1/LRRTM2/DKK1/EIF4G1/CLN3/OXTR/ASIC2/ADNP/TPBG/CAMK1/PTPN13/CYFIP1/NLGN1/CDC42/EPHB3/LRFN4/ADAM10/SETD5/GRIPAP1/NEGR1/NLGN3/MAPK14/DHX36/EEF2K/PRNP/EPHB2/EFNB3/DISC1/RELN/VSTM5/CLSTN1/TIAM1/VCP/DTNBP1/PLXNC1/MECP2/TANC2/SYNGAP1/THBS2/NTN1/ASAP1/GPR158/NTRK1/IL10RA/SRCIN1/KIF1A/SLC18A3/CHRNA7/TNF/GRIN2B/CDH8/CUX2/CHRNB2/WNT3A/NEUROD2/EPHA7/IL1RAPL1/GRID1/LRRC4B/IGSF9/ZDHHC15/C1QL3/SLC17A8/GPRASP3"	"13/714"	"205/21490"	0.0260019684639877	"SEMA3F/IL10RA/APOE/PCDH8/GPR158/EFNA1/LINGO2/LRRN1/ADGRB1/SLITRK6/ROBO2/NTNG2/NTRK1"	13	218	1.90865614538498	0.214003576754009
"GOBP REGULATION OF SYNAPTIC PLASTICITY"	"go_bp"	"GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY"	"GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY"	"PTGS2/GRIA1/KIT/NETO1/PTN/CALB2/LZTS1/SNCA/RASGRF2/STX3/ADORA1/MME/NPAS4/GRIN2D/SIPA1L1/RIMS2/NEURL1/LGMN/ABL1/ERC1/NFATC4/YWHAG/APP/MEF2C/PRKCZ/VGF/EGR2/SERPINE2/SNAP25/HRH1/ARC/IGSF11/SLC38A1/KCNQ3/NCDN/SLC1A1/CAMK2B/ACE/ADGRB1/SORCS2/SHANK2/LARGE1/PICK1/APOE/BRSK1/RAB3A/BAIAP2/ITPR3/MAPT/NOG/CPEB3/STXBP1/GRID2/ZDHHC2/RAB8A/SYP/SQSTM1/YWHAH/GIP/DRD2/IQSEC2/CHRDL1/KMT2A/PTK2B/SYT7/NCSTN/NPTN/MCTP1/ERC2/RAB5A/BRAF/RAB3GAP1/NSMF/TSHZ3/DAG1/SLC8A3/STAU2/RGS14/SHANK3/SLC8A2/MAP1A/EIF4EBP2/DBN1/GRM2/NTRK2/AKAP5/PRRT1/MPP2/CRHR2/CDC20/PAIP2/SYNGR1/SLC24A1/CDK5/RIMS1/CAMK2A/JPH3/RIMS3/PRKAR1B/RAPGEF2/ARF1/VAMP2/EPHA4/GRIN1/KAT2A/GRIN2A/HRAS/ANAPC2/UBE3A/SSH1/RIMS4/GRM5/ITPKA/RARA/HMGCR/SYAP1/PLK2/PSEN1/ATF4/EIF2AK4/NF1/YTHDF1/MAPK1/GSK3B/PPFIA3/LRRTM2/GRIK2/CLN3/PRRT2/AGER/DLG4/KRAS/ABHD6/ADCY1/RASGRF1/FAM107A/GIPC1/MAP1B/STAU1/PPP3CB/PRNP/EPHB2/GRIN2C/RELN/FMR1/FXR1/GFAP/CYP46A1/MECP2/SRF/STX4/SYNGAP1/ADCY8/CNTN4/SHISA9/SLC18A3/CHRNA7/GRIN2B/CX3CL1/CX3CR1/CD38/SORCS3/NEUROD2/UNC13C/ACP4/NSG1/PRKCG/ADORA2A/KCNB1/CNTN2/PDE9A/SLC4A10/SLC24A2/TNR"	"9/718"	"165/21530"	0.113693587449308	"SYT7/SLC8A2/EGR2/APOE/IGSF11/ADCY8/GIP/ADGRB1/SHISA9"	9	174	1.63560395036718	0.384363463790358
"GOBP REGULATION OF SYNAPTIC TRANSMISSION GABAERGIC"	"go_bp"	"GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC"	"GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC"	"ADORA1/NPAS4/PLCL1/HTR1B/SLC38A1/PLCL2/NALCN/HAP1/STXBP1/NLGN2/DRD2/TACR1/ZDHHC12/ZDHHC3/USP46/BAIAP3/SYN3/NF1/CLN3/OXTR/KRAS/NLGN1/PRKCE/KIF5B/CA2/CNR1/PHF24/CA7/CNR2/ADORA2A"	"2/725"	"28/21667"	0.253985214176142	"PHF24/HAP1"	2	30	2.13467980295566	0.587046237301968
"GOBP REGULATION OF SYNAPTIC TRANSMISSION GLUTAMATERGIC"	"go_bp"	"GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC"	"GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC"	"PTGS2/PLPPR4/CCL2/ADORA1/DGKI/GRIN2D/HOMER1/HDAC6/MEF2C/SERPINE2/HTR1B/OPHN1/TPRG1L/GRM1/HTR2A/STXBP1/NLGN2/DRD2/IQSEC2/ROR2/SYT1/FRRS1L/NRXN1/PTK2B/RAB3GAP1/TSHZ3/GRIK1/SHANK3/CDH2/UNC13A/GRM2/ATAD1/MAPK8IP2/GRM8/CDK5/DGKZ/GRIN1/GRIN2A/GRM5/LRRK2/PSEN1/GRM4/DKK1/GRIK2/CLN3/OXTR/UCN/NLGN1/NLGN3/GRIN2C/DISC1/RELN/FXR1/RNF167/DTNBP1/SLC38A2/NTRK1/CNR1/CACNG7/ATP1A2/TNF/GRIN2B/CACNG4/KMO/GRM6/GRM7/ADORA2A/TNR/GRIK3"	"3/724"	"66/21629"	0.388366114478196	"HTR2A/CACNG7/NTRK1"	3	69	1.35792315419387	0.646369115407936
"GOBP REGULATION OF SYNAPTIC VESICLE ENDOCYTOSIS"	"go_bp"	"GOBP_REGULATION_OF_SYNAPTIC_VESICLE_ENDOCYTOSIS"	"GOBP_REGULATION_OF_SYNAPTIC_VESICLE_ENDOCYTOSIS"	"PPP3CC/DGKQ/OPHN1/SNX9/TOR1A/BTBD9/SYT7/ACTB/SLC17A7/VAMP4/PRKN/ROCK1/AP2M1/LRRK2/ACTG1/NLGN1/SYT11/PPP3CB/ABCA13"	"1/726"	"18/21677"	0.465546694971497	"SYT7"	1	19	1.65878481787573	0.685930424179099
"GOBP REGULATION OF SYNAPTIC VESICLE RECYCLING"	"go_bp"	"GOBP_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING"	"GOBP_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING"	"SNCA/PPP3CC/DGKQ/OPHN1/SNX9/TOR1A/BTBD9/SYT7/ACTB/SLC17A7/PLAA/VAMP4/PRKN/ROCK1/DNM3/AP2M1/CDK5/LRRK2/STX1B/ACTG1/CYFIP1/NLGN1/GRIPAP1/SYT11/PPP3CB/ABCA13"	"1/726"	"25/21670"	0.57576464906528	"SYT7"	1	26	1.19393939393939	0.747604831971636
"GOBP REGULATION OF SYNCYTIUM FORMATION BY PLASMA MEMBRANE FUSION"	"go_bp"	"GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION"	"GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION"	"NFATC2/RIPOR2/IL4R/ADGRB1/TMEM182/GDF15/FLOT1/ADAM9/CFLAR/EHD2/PLEKHO1/DCSTAMP/EHD1/RAPGEF3/CAMK1/CAPN2/MAPK14/MYOD1/CXCL10/CXCL9"	"1/726"	"19/21676"	0.48289024506549	"ADGRB1"	1	20	1.5714078584892	0.698404467373643
"GOBP REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE"	"go_bp"	"GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE"	"GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE"	"F2RL1/POSTN/ADM/ADORA1/ADM2/CORIN/IER3/F2R/ATP6AP2/AGT/NCALD/KCNK6/ADRB2/CORO2B/AGTR1/NTSR1/ACE/PRCP/TPM1/SOD2/GAS6/PCSK5/DRD2/AR/CPA3/ADRA1B/PDE4D/RPS6KA2/EDN1/CTSZ/NR2F2/REN/PTPRO/SLC2A5/TACR1/BMPR2/SLC4A5/ADM5/TRPV1/NOX1/RHOA/WNK1/GSK3A/NOS3/OXTR/ASIC2/ECE1/EMP2/PLCB3/ARHGAP42/NDST2/RASL10B/BBS4/DDAH1/MECP2/ENPEP/NAV2/ADRB1/HSD11B2/SPX/AVPR1A/CHRNA7/TNF/CALCA/KL/PDGFB/NPPA/EDN2/GPR37L1/NPPB/GJA5/EDNRB/ADAMTS16/SERPINF2/CYP4F2/AVPR1B"	"4/723"	"72/21623"	0.232677375630908	"NTSR1/AGT/ADRB2/HSD11B2"	4	76	1.66151836483787	0.555734380922167
"GOBP REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE BY HORMONE"	"go_bp"	"GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_HORMONE"	"GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_HORMONE"	"F2RL1/CORIN/F2R/ATP6AP2/AGT/AGTR1/ACE/PCSK5/CPA3/RPS6KA2/EDN1/CTSZ/REN/TACR1/NOX1/RHOA/NOS3/OXTR/ECE1/NDST2/RASL10B/ENPEP/HSD11B2/AVPR1A/EDN2/EDNRB/SERPINF2/AVPR1B"	"2/725"	"26/21669"	0.229767948956668	"AGT/HSD11B2"	2	28	2.29909814323607	0.552725044593186
"GOBP REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE BY RENIN ANGIOTENSIN"	"go_bp"	"GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_RENIN_ANGIOTENSIN"	"GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_RENIN_ANGIOTENSIN"	"F2RL1/F2R/ATP6AP2/AGT/AGTR1/ACE/PCSK5/CPA3/RPS6KA2/CTSZ/REN/TACR1/NOX1/RHOA/NDST2/ENPEP/EDNRB/SERPINF2"	"1/726"	"17/21678"	0.447622279565503	"AGT"	1	18	1.75644141954302	0.673536342809301
"GOBP REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE MEDIATED BY A CHEMICAL SIGNAL"	"go_bp"	"GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL"	"GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL"	"F2RL1/CORIN/F2R/ATP6AP2/AGT/ADRB2/AGTR1/ACE/TPM1/SOD2/PCSK5/CPA3/ADRA1B/PDE4D/RPS6KA2/EDN1/CTSZ/REN/SLC2A5/TACR1/NOX1/RHOA/NOS3/OXTR/ECE1/NDST2/RASL10B/ENPEP/ADRB1/HSD11B2/AVPR1A/EDN2/EDNRB/SERPINF2/AVPR1B"	"3/724"	"32/21663"	0.103551912260737	"AGT/ADRB2/HSD11B2"	3	35	2.80511912983425	0.365699995076835
