geneId	gene	baseMean_n208	log2FoldChange_n208	lfcSE_n208	stat_n208	pvalue_n208	padj_n208	gene_n208	baseMean_n6	log2FoldChange_n6	lfcSE_n6	stat_n6	pvalue_n6	padj_n6	gene_n6	baseMean_RR_LL	log2FoldChange_RR_LL	lfcSE_RR_LL	stat_RR_LL	pvalue_RR_LL	padj_RR_LL	gene_RR_LL	DE_n208	DE_n6	DE_RR_LL	seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	external_gene_name	annotation_short
ENSG00000104723	TUSC3	5599.27092823242	-0.0429496657577008	0.191540568409482	-0.224232736251892	0.822576212097945	0.978944747234666	TUSC3	5599.27092823242	0.00281721125910522	0.233947432824779	0.012042069558486	0.990392050830154	0.99913774325189	TUSC3	5599.27092823242	-0.0998844347291024	0.235722454894917	-0.423737461811306	0.671757291275194	0.999855349557366	TUSC3	FALSE	FALSE	FALSE	8	15540530	15540656	127	*	KOS_4h_peak_1381	48	.	6.06162	9.49187	4.83832	28	Promoter (<=1kb)	8	15540281	15733645	193365	1	ENST00000509380	249	TUSC3	Promoter (<=1kb)
ENSG00000104808	DHDH	16.5444863125319	1.69968655482233	1.1073357954963	1.53493327113168	0.124800219900854	NA	DHDH	16.5444863125319	-0.213019467606607	1.18601769493284	-0.179609013016176	0.857459528393103	0.990568192718125	DHDH	16.5444863125319	4.51115613114451	1.92946388847781	2.33803605140464	0.019385378047014	0.548146225372469	DHDH	FALSE	FALSE	FALSE	19	48933733	48933810	78	*	KOS_4h_peak_791	63	.	6.86078	11.11938	6.30509	36	Promoter (<=1kb)	19	48933758	48944968	11211	1	ENST00000520557	0	DHDH	Promoter (<=1kb)
ENSG00000104866	PPP1R37	2826.86384162342	0.0183151784920292	0.207278772495528	0.0883601261794637	0.929590451992555	0.990695748728397	PPP1R37	2826.86384162342	0.209436589773453	0.252698971379718	0.828798742748907	0.407218299782859	0.924783407437344	PPP1R37	2826.86384162342	0.0995638393975136	0.255477575334607	0.38971655053134	0.696746156741925	0.999855349557366	PPP1R37	FALSE	FALSE	FALSE	19	45093253	45093315	63	*	KOS_4h_peak_781	30	.	4.95432	7.41282	3.00097	38	Promoter (<=1kb)	19	45093205	45108918	15714	1	ENST00000496125	48	PPP1R37	Promoter (<=1kb)
ENSG00000104866	PPP1R37	2826.86384162342	0.0183151784920292	0.207278772495528	0.0883601261794637	0.929590451992555	0.990695748728397	PPP1R37	2826.86384162342	0.209436589773453	0.252698971379718	0.828798742748907	0.407218299782859	0.924783407437344	PPP1R37	2826.86384162342	0.0995638393975136	0.255477575334607	0.38971655053134	0.696746156741925	0.999855349557366	PPP1R37	FALSE	FALSE	FALSE	19	45093142	45093198	57	*	KOS_4h_peak_780	50	.	5.99808	9.72704	5.04225	28	Promoter (<=1kb)	19	45093174	45142197	49024	1	ENST00000544069	0	PPP1R37	Promoter (<=1kb)
ENSG00000104904	OAZ1	21622.4677590624	0.142533692497443	0.207274950652092	0.687655175162401	0.491669953835948	0.917043631834216	OAZ1	21622.4677590624	-0.165796587984148	0.253727494645529	-0.653443523003979	0.513470387986428	0.945650694584707	OAZ1	21622.4677590624	-0.0795505473320835	0.254120029780096	-0.313043200100846	0.754247841423527	0.999855349557366	OAZ1	FALSE	FALSE	FALSE	19	2269615	2269669	55	*	KOS_4h_peak_737	50	.	5.99808	9.72704	5.04225	23	Promoter (<=1kb)	19	2269549	2273325	3777	1	ENST00000593012	66	OAZ1	Promoter (<=1kb)
ENSG00000105127	AKAP8	1825.02494702512	0.0454817314684926	0.186087386620557	0.24441060887825	0.806912826192414	0.976325828684799	AKAP8	1825.02494702512	0.226126863564069	0.226789903516788	0.997076413268683	0.31872742086985	0.907398682813807	AKAP8	1825.02494702512	0.176034303640498	0.232373825726652	0.75754789976894	0.448721680208207	0.999855349557366	AKAP8	FALSE	FALSE	FALSE	19	15380068	15380119	52	*	KOS_4h_peak_755	47	.	6.19667	9.39654	4.74888	42	Promoter (<=1kb)	19	15353521	15379815	26295	2	ENST00000598597	-253	AKAP8	Promoter (<=1kb)
ENSG00000105662	CRTC1	903.23275406027	-0.0637765283204828	0.227060924686257	-0.280878484083541	0.778803603816073	0.971065077676687	CRTC1	903.23275406027	0.0184135024363383	0.275147217249523	0.0669223647631502	0.946643508442093	0.994958349979039	CRTC1	903.23275406027	0.192205612870662	0.28212640033287	0.6812748209451	0.495697612356347	0.999855349557366	CRTC1	FALSE	FALSE	FALSE	19	18683475	18683546	72	*	KOS_4h_peak_761	88	.	8.34362	13.91258	8.88396	34	Promoter (<=1kb)	19	18683678	18782333	98656	1	ENST00000338797	-132	CRTC1	Promoter (<=1kb)
ENSG00000105664	COMP	3542.69278362629	-1.03161225941161	0.566479213191623	-1.82109464105376	0.0685924717609667	0.619843336728792	COMP	3542.69278362629	-0.335215323953736	0.693512341764283	-0.483358844200169	0.628840965049258	0.967846958373288	COMP	3542.69278362629	-0.511542261880782	0.694566745341927	-0.736491151226879	0.461431850726088	0.999855349557366	COMP	FALSE	FALSE	FALSE	19	18787501	18787552	52	*	KOS_4h_peak_762	35	.	5.74939	8.00908	3.51604	35	Promoter (<=1kb)	19	18786118	18787035	918	2	ENST00000612179	-466	COMP	Promoter (<=1kb)
ENSG00000105738	SIPA1L3	4959.83465758672	-0.238499566183838	0.228813207371639	-1.04233304066433	0.29725729885137	0.866095540228863	SIPA1L3	4959.83465758672	0.400124659979762	0.279869412639157	1.42968342344596	0.152807899993705	0.847223170676685	SIPA1L3	4959.83465758672	0.1855389833739	0.281199271646681	0.659813171945284	0.50937372945463	0.999855349557366	SIPA1L3	FALSE	FALSE	FALSE	19	37907288	37907349	62	*	KOS_4h_peak_770	59	.	6.42651	10.78055	5.99391	42	Promoter (<=1kb)	19	37907245	37907974	730	1	ENST00000599644	43	SIPA1L3	Promoter (<=1kb)
ENSG00000105939	ZC3HAV1	5759.90144531409	0.0695830834278485	0.226536073047374	0.307161161981019	0.758720705712361	0.969686728725166	ZC3HAV1	5759.90144531409	0.325272562870904	0.276898311285077	1.17470042110883	0.240114590845905	0.879936136600525	ZC3HAV1	5759.90144531409	0.242451297863121	0.278492596670482	0.870584355784488	0.383981141459842	0.999855349557366	ZC3HAV1	FALSE	FALSE	FALSE	7	139109059	139109110	52	*	KOS_4h_peak_1354	41	.	5.78238	8.73186	4.1417	42	Promoter (<=1kb)	7	139045916	139109354	63439	2	ENST00000464606	244	ZC3HAV1	Promoter (<=1kb)
ENSG00000105963	ADAP1	37.4798048956893	-0.396249334630664	0.610968824251513	-0.64855900809031	0.516623458455161	NA	ADAP1	37.4798048956893	-0.777447974079977	0.711884777915411	-1.09209804479392	0.274790008739918	0.893055427382683	ADAP1	37.4798048956893	-0.775832170881254	0.781629885897237	-0.992582531552862	0.320913441117293	0.999855349557366	ADAP1	FALSE	FALSE	FALSE	7	954511	954579	69	*	KOS_4h_peak_1291	56	.	6.59493	10.34993	5.60506	35	Promoter (<=1kb)	7	897900	954680	56781	2	ENST00000265846	101	ADAP1	Promoter (<=1kb)
ENSG00000105989	WNT2	490.545795027851	-0.616981030803831	0.318087754517132	-1.93965665776864	0.0524214302772418	0.562683881567312	WNT2	490.545795027851	-0.111929321010773	0.388838559175583	-0.287855508075346	0.773457345412033	0.984004990334575	WNT2	490.545795027851	-0.136489091636946	0.397057267999068	-0.343751651555881	0.731033063229607	0.999855349557366	WNT2	FALSE	FALSE	FALSE	7	117323096	117323147	52	*	KOS_4h_peak_1345	42	.	6.00284	8.80761	4.21067	30	Promoter (<=1kb)	7	117275451	117323099	47649	2	ENST00000647844	0	WNT2	Promoter (<=1kb)
ENSG00000106211	HSPB1	20635.9926209725	0.112326417819359	0.232097036417007	0.483963171410526	0.628412006436416	0.94295983515856	HSPB1	20635.9926209725	-0.568288816946396	0.284164354819404	-1.99985961401655	0.0455154251745023	0.689781694196709	HSPB1	20635.9926209725	-0.23598870565614	0.284419909873631	-0.829719360226897	0.406697472765747	0.999855349557366	HSPB1	FALSE	FALSE	FALSE	7	76302671	76302830	160	*	KOS_4h_peak_1325	99	.	8.25943	15.00136	9.9047	48	Promoter (<=1kb)	7	76302673	76303257	585	1	ENST00000676398	0	HSPB1	Promoter (<=1kb)
ENSG00000106459	NRF1	551.649283939336	0.528253946188009	0.269210560206734	1.96223337517796	0.0497353199137604	0.554566909919561	NRF1	551.649283939336	0.137031849853978	0.328865252616682	0.416680840446524	0.676911870297998	0.972848448497019	NRF1	551.649283939336	0.0225304378099799	0.340849977124819	0.066100746140667	0.947297616818131	0.999855349557366	NRF1	FALSE	FALSE	FALSE	7	129611630	129611862	233	*	KOS_4h_peak_1351	124	.	9.32557	17.68557	12.41146	124	Promoter (<=1kb)	7	129611720	129757076	145357	1	ENST00000393232	0	NRF1	Promoter (<=1kb)
ENSG00000106780	MEGF9	1843.23318747965	0.184651617130714	0.251996872765268	0.732753605647777	0.46370872254964	0.907741908382635	MEGF9	1843.23318747965	0.317897878447943	0.307518050855921	1.03375355548441	0.301251389177384	0.901854144031563	MEGF9	1843.23318747965	0.167366826683338	0.310349049793296	0.539285771278535	0.58968968522805	0.999855349557366	MEGF9	FALSE	FALSE	FALSE	9	120714881	120714993	113	*	KOS_4h_peak_1437	79	.	7.22556	12.87404	7.92116	46	Promoter (<=1kb)	9	120600811	120714470	113660	2	ENST00000373930	-411	MEGF9	Promoter (<=1kb)
ENSG00000107331	ABCA2	3261.42130921027	-0.296242812294648	0.219435556708507	-1.35002192323904	0.177008950734822	0.783531597395827	ABCA2	3261.42130921027	0.232943217963745	0.267695419323935	0.870180067152601	0.384202007222221	0.922701709941792	ABCA2	3261.42130921027	0.0106190361273702	0.269485657254619	0.039404828574372	0.968567630255513	0.999855349557366	ABCA2	FALSE	FALSE	FALSE	9	137028243	137028294	52	*	KOS_4h_peak_1467	51	.	6.26425	9.81703	5.11686	22	Promoter (<=1kb)	9	137007234	137028288	21055	2	ENST00000371605	0	ABCA2	Promoter (<=1kb)
ENSG00000107731	UNC5B	7356.91019344339	-0.00425152687964016	0.218745069022678	-0.0194359895682924	0.984493300301524	0.997274521301216	UNC5B	7356.91019344339	0.434635374165723	0.267554898333692	1.62447175092885	0.10427516463133	0.81141657172706	UNC5B	7356.91019344339	0.820930065415208	0.269473221049279	3.04642540070831	0.00231579936510741	0.282866401092996	UNC5B	FALSE	FALSE	FALSE	10	71212575	71212692	118	*	KOS_4h_peak_178	87	.	7.80057	13.81614	8.7906	60	Promoter (<=1kb)	10	71212570	71302864	90295	1	ENST00000335350	5	UNC5B	Promoter (<=1kb)
ENSG00000107779	BMPR1A	2012.86637779739	-0.0124313150902298	0.229260401427262	-0.0542235598159936	0.956757050275368	0.995256814981684	BMPR1A	2012.86637779739	0.445432632587938	0.280792918027426	1.58633855767128	0.112662530140421	0.819304998535495	BMPR1A	2012.86637779739	0.238512642688602	0.283715218569347	0.840676238276249	0.400529335787205	0.999855349557366	BMPR1A	FALSE	FALSE	FALSE	10	86756764	86756876	113	*	KOS_4h_peak_189	46	.	5.33134	9.31535	4.67549	44	Promoter (<=1kb)	10	86756658	86925186	168529	1	ENST00000713675	106	BMPR1A	Promoter (<=1kb)
ENSG00000107959	PITRM1	10966.1149970027	0.182104175930861	0.166254766353614	1.09533206129884	0.27337118625883	0.849427522430286	PITRM1	10966.1149970027	-0.143182553961685	0.203355669006679	-0.704099151310023	0.481371028620521	0.94207542535853	PITRM1	10966.1149970027	0.105932055226449	0.204191054140473	0.518788914001949	0.603907949543521	0.999855349557366	PITRM1	FALSE	FALSE	FALSE	10	3172646	3172844	199	*	KOS_4h_peak_148	119	.	6.68942	17.17349	11.94174	114	Promoter (<=1kb)	10	3137728	3172782	35055	2	ENST00000224949	0	PITRM1	Promoter (<=1kb)
ENSG00000108175	ZMIZ1	9773.0050182724	-0.00334102414690304	0.229461210391077	-0.0145603003715044	0.988382971607255	0.997757349499946	ZMIZ1	9773.0050182724	0.546011817767371	0.280915044538957	1.94369019524567	0.051932821690251	0.705395121311439	ZMIZ1	9773.0050182724	0.299484499447981	0.28143100228293	1.06414892822256	0.287261238798433	0.999855349557366	ZMIZ1	FALSE	FALSE	FALSE	10	79242787	79242852	66	*	KOS_4h_peak_186	62	.	7.02775	11.05509	6.24648	44	Promoter (<=1kb)	10	79243669	79291085	47417	1	ENST00000472035	-817	ZMIZ1	Promoter (<=1kb)
ENSG00000108179	PPIF	6921.06388562904	-0.230171820035157	0.171705399193651	-1.34050426553895	0.180081458487353	0.788777956015608	PPIF	6921.06388562904	-0.0354676371058818	0.210002710253817	-0.168891330321472	0.8658821186387	0.990612543378532	PPIF	6921.06388562904	-0.0227436812747069	0.212011464196351	-0.107275714362518	0.914570250476899	0.999855349557366	PPIF	FALSE	FALSE	FALSE	10	79347446	79347572	127	*	KOS_4h_peak_187	181	.	11.76134	23.81155	18.19836	84	Promoter (<=1kb)	10	79347469	79351609	4141	1	ENST00000498681	0	PPIF	Promoter (<=1kb)
ENSG00000108239	TBC1D12	805.349743264898	0.0544971925575128	0.221870955700313	0.245625626777051	0.805972049561078	0.976325828684799	TBC1D12	805.349743264898	0.247227165637063	0.268541921672627	0.920627826363929	0.35724476912608	0.919116852781323	TBC1D12	805.349743264898	-0.184213523777163	0.279911216393918	-0.658114119721161	0.510464803546474	0.999855349557366	TBC1D12	FALSE	FALSE	FALSE	10	94403168	94403219	52	*	KOS_4h_peak_192	53	.	6.22582	10.09477	5.37431	28	Promoter (<=1kb)	10	94402541	94536332	133792	1	ENST00000225235	627	TBC1D12	Promoter (<=1kb)
ENSG00000108256	NUFIP2	12216.8196246253	-0.209818931329436	0.219864522987265	-0.95431008367634	0.339926705308505	0.873973320894291	NUFIP2	12216.8196246253	0.408660337721221	0.269045548550554	1.51892621871212	0.12878106861289	0.837213078191623	NUFIP2	12216.8196246253	0.149504163281468	0.269964361051443	0.553792221681361	0.579721052192554	0.999855349557366	NUFIP2	FALSE	FALSE	FALSE	17	29294027	29294118	92	*	KOS_4h_peak_577	119	.	9.31106	17.18561	11.95334	46	Promoter (<=1kb)	17	29264399	29294115	29717	2	ENST00000579665	0	NUFIP2	Promoter (<=1kb)
ENSG00000108312	UBTF	6500.66571950152	0.229645211536596	0.174645793317717	1.31491979952144	0.188536857733649	0.796568713111408	UBTF	6500.66571950152	0.562716353601272	0.213736096207005	2.63276238121369	0.00846935774443398	0.334455119628673	UBTF	6500.66571950152	0.231845329934759	0.215204676197504	1.07732477765484	0.281335196611276	0.999855349557366	UBTF	FALSE	FALSE	FALSE	17	44220607	44220888	282	*	KOS_4h_peak_599	38	.	4.99813	8.40895	3.87883	221	Promoter (<=1kb)	17	44206594	44220854	14261	2	ENST00000527034	0	UBTF	Promoter (<=1kb)
ENSG00000108312	UBTF	6500.66571950152	0.229645211536596	0.174645793317717	1.31491979952144	0.188536857733649	0.796568713111408	UBTF	6500.66571950152	0.562716353601272	0.213736096207005	2.63276238121369	0.00846935774443398	0.334455119628673	UBTF	6500.66571950152	0.231845329934759	0.215204676197504	1.07732477765484	0.281335196611276	0.999855349557366	UBTF	FALSE	FALSE	FALSE	17	44220481	44220549	69	*	KOS_4h_peak_598	24	.	4.97736	6.70685	2.41126	36	Promoter (<=1kb)	17	44206594	44220854	14261	2	ENST00000527034	305	UBTF	Promoter (<=1kb)
ENSG00000108344	PSMD3	9574.77112140545	0.424057546722617	0.186665260355708	2.27175397240245	0.0231013742960813	0.417627996453373	PSMD3	9574.77112140545	-0.095033934488914	0.228387793067374	-0.416107766586629	0.677331147020205	0.972964782195794	PSMD3	9574.77112140545	-0.0392784371438986	0.229195464052013	-0.171375281384211	0.863928689834261	0.999855349557366	PSMD3	FALSE	FALSE	FALSE	17	39980863	39980924	62	*	KOS_4h_peak_585	87	.	7.53944	13.81622	8.7906	34	Promoter (<=1kb)	17	39980836	39997611	16776	1	ENST00000415039	27	PSMD3	Promoter (<=1kb)
ENSG00000108424	KPNB1	24071.6268302458	0.166131673297175	0.185669934667567	0.894768846634355	0.370910667021828	0.883779808064309	KPNB1	24071.6268302458	0.156709779216954	0.227366194215153	0.689239575645366	0.490672515759034	0.942203541183213	KPNB1	24071.6268302458	-0.0527670766207339	0.227746811512812	-0.231691834762593	0.81677737375606	0.999855349557366	KPNB1	FALSE	FALSE	FALSE	17	47650310	47650447	138	*	KOS_4h_peak_606	69	.	6.85495	11.86177	6.98135	93	Promoter (<=1kb)	17	47650358	47658641	8284	1	ENST00000577875	0	KPNB1	Promoter (<=1kb)
ENSG00000108515	ENO3	272.123124892718	-0.0392501512723376	0.371801891809004	-0.105567379125926	0.915925607770362	0.989013606196462	ENO3	272.123124892718	0.0428028552882416	0.448035240938217	0.0955345726791702	0.92389023080437	0.99409298759212	ENO3	272.123124892718	0.0735948814109096	0.470086238646653	0.156556128132541	0.875594680750035	0.999855349557366	ENO3	FALSE	FALSE	FALSE	17	4948005	4948167	163	*	KOS_4h_peak_555	68	.	7.20364	11.67591	6.8228	49	Promoter (<=1kb)	17	4948092	4951914	3823	1	ENST00000519266	0	ENO3	Promoter (<=1kb)
ENSG00000108551	RASD1	13535.8541932551	3.50153777452157	0.720932469628836	4.85695668045621	1.19203659856942e-06	0.000913431155781557	RASD1	13535.8541932551	1.20814223785932	0.881777102734189	1.37012203437031	0.170648810653547	0.855401433946552	RASD1	13535.8541932551	5.05195091870924	0.890616843832321	5.67241789069552	1.40796009405569e-08	0.000129884318676638	RASD1	TRUE	FALSE	TRUE	17	17495873	17495989	117	*	KOS_4h_peak_569	39	.	5.78388	8.45269	3.91348	82	Promoter (<=1kb)	17	17494437	17496395	1959	2	ENST00000225688	406	RASD1	Promoter (<=1kb)
ENSG00000108654	DDX5	33241.3147766886	-0.03195390958344	0.165953745202524	-0.192547083191431	0.847313690762582	0.983175312616618	DDX5	33241.3147766886	-0.0693932742383965	0.203180969665316	-0.34153431963979	0.732701372986484	0.983312417460099	DDX5	33241.3147766886	0.035445121755255	0.203539873055083	0.174143381457562	0.861752780558302	0.999855349557366	DDX5	FALSE	FALSE	FALSE	17	64506085	64506275	191	*	KOS_4h_peak_634	34	.	3.99821	7.98743	3.49498	161	Promoter (<=1kb)	17	64498254	64506289	8036	2	ENST00000225792	14	DDX5	Promoter (<=1kb)
ENSG00000108821	COL1A1	942317.709078086	-0.202038724297511	0.276336506655259	-0.731132946359356	0.464697952122073	0.90812961938506	COL1A1	942317.709078086	0.267059817846847	0.338439952114047	0.789090697415221	0.430058998618604	0.930563748852467	COL1A1	942317.709078086	-0.48027281633534	0.338443029964245	-1.41906546690023	0.155879930611461	0.999855349557366	COL1A1	FALSE	FALSE	FALSE	17	50189459	50189530	72	*	KOS_4h_peak_612	59	.	6.42651	10.78055	5.99391	42	Promoter (<=1kb)	17	50187892	50188784	893	2	ENST00000511732	-675	COL1A1	Promoter (<=1kb)
ENSG00000108821	COL1A1	942317.709078086	-0.202038724297511	0.276336506655259	-0.731132946359356	0.464697952122073	0.90812961938506	COL1A1	942317.709078086	0.267059817846847	0.338439952114047	0.789090697415221	0.430058998618604	0.930563748852467	COL1A1	942317.709078086	-0.48027281633534	0.338443029964245	-1.41906546690023	0.155879930611461	0.999855349557366	COL1A1	FALSE	FALSE	FALSE	17	50187104	50187156	53	*	KOS_4h_peak_610	28	.	4.81637	7.19218	2.82053	45	Promoter (<=1kb)	17	50185844	50187122	1279	2	ENST00000510710	0	COL1A1	Promoter (<=1kb)
ENSG00000108821	COL1A1	942317.709078086	-0.202038724297511	0.276336506655259	-0.731132946359356	0.464697952122073	0.90812961938506	COL1A1	942317.709078086	0.267059817846847	0.338439952114047	0.789090697415221	0.430058998618604	0.930563748852467	COL1A1	942317.709078086	-0.48027281633534	0.338443029964245	-1.41906546690023	0.155879930611461	0.999855349557366	COL1A1	FALSE	FALSE	FALSE	17	50201513	50201593	81	*	KOS_4h_peak_615	41	.	5.56964	8.70312	4.11695	40	Promoter (<=1kb)	17	50184101	50201631	17531	2	ENST00000225964	38	COL1A1	Promoter (<=1kb)
ENSG00000108821	COL1A1	942317.709078086	-0.202038724297511	0.276336506655259	-0.731132946359356	0.464697952122073	0.90812961938506	COL1A1	942317.709078086	0.267059817846847	0.338439952114047	0.789090697415221	0.430058998618604	0.930563748852467	COL1A1	942317.709078086	-0.48027281633534	0.338443029964245	-1.41906546690023	0.155879930611461	0.999855349557366	COL1A1	FALSE	FALSE	FALSE	17	50188722	50188973	252	*	KOS_4h_peak_611	79	.	7.28338	12.96905	7.99772	136	Promoter (<=1kb)	17	50187892	50188784	893	2	ENST00000511732	0	COL1A1	Promoter (<=1kb)
ENSG00000108821	COL1A1	942317.709078086	-0.202038724297511	0.276336506655259	-0.731132946359356	0.464697952122073	0.90812961938506	COL1A1	942317.709078086	0.267059817846847	0.338439952114047	0.789090697415221	0.430058998618604	0.930563748852467	COL1A1	942317.709078086	-0.48027281633534	0.338443029964245	-1.41906546690023	0.155879930611461	0.999855349557366	COL1A1	FALSE	FALSE	FALSE	17	50196119	50196206	88	*	KOS_4h_peak_613	38	.	5.5327	8.33394	3.81582	40	Promoter (<=1kb)	17	50196079	50196595	517	2	ENST00000485870	389	COL1A1	Promoter (<=1kb)
ENSG00000108821	COL1A1	942317.709078086	-0.202038724297511	0.276336506655259	-0.731132946359356	0.464697952122073	0.90812961938506	COL1A1	942317.709078086	0.267059817846847	0.338439952114047	0.789090697415221	0.430058998618604	0.930563748852467	COL1A1	942317.709078086	-0.48027281633534	0.338443029964245	-1.41906546690023	0.155879930611461	0.999855349557366	COL1A1	FALSE	FALSE	FALSE	17	50200809	50200866	58	*	KOS_4h_peak_614	50	.	6.23299	9.76683	5.08148	38	Promoter (<=1kb)	17	50199289	50200191	903	2	ENST00000507689	-618	COL1A1	Promoter (<=1kb)
ENSG00000109118	PHF12	2322.74749486009	-0.11301005449556	0.173104767806263	-0.652841951886847	0.513858174778014	0.923231184670202	PHF12	2322.74749486009	0.246327151074885	0.211179854389381	1.1664329999049	0.243439422773895	0.879936136600525	PHF12	2322.74749486009	0.183037035912993	0.215279602055876	0.850229349018797	0.39519758755288	0.999855349557366	PHF12	FALSE	FALSE	FALSE	17	28951208	28951291	84	*	KOS_4h_peak_576	50	.	5.99808	9.72704	5.04225	35	Promoter (<=1kb)	17	28905253	28951307	46055	2	ENST00000577226	16	PHF12	Promoter (<=1kb)
ENSG00000109381	ELF2	1366.29821611709	0.0357957992787082	0.20703014059561	0.17290139095557	0.862728938297002	0.983519236279046	ELF2	1366.29821611709	0.292668918025037	0.252340979238633	1.15981525833847	0.246124030395294	0.880729549451171	ELF2	1366.29821611709	-0.109437732462242	0.260642419925685	-0.419876904509425	0.674575380396612	0.999855349557366	ELF2	FALSE	FALSE	FALSE	4	139083590	139083675	86	*	KOS_4h_peak_1129	42	.	5.6933	8.90153	4.2963	47	Promoter (<=1kb)	4	139060601	139084224	23624	2	ENST00000512627	549	ELF2	Promoter (<=1kb)
ENSG00000109519	GRPEL1	3792.47890096938	0.0310634827793452	0.174653046128756	0.177858236474414	0.85883431028859	0.983519236279046	GRPEL1	3792.47890096938	-0.290803734749445	0.213228917698481	-1.36381002111852	0.17262736551797	0.855401433946552	GRPEL1	3792.47890096938	-0.188429659968726	0.216115899463169	-0.871891704575115	0.383267459578206	0.999855349557366	GRPEL1	FALSE	FALSE	FALSE	4	7068053	7068104	52	*	KOS_4h_peak_1102	24	.	4.90056	6.79614	2.46564	44	Promoter (<=1kb)	4	7058671	7068055	9385	2	ENST00000706688	0	GRPEL1	Promoter (<=1kb)
ENSG00000110172	CHORDC1	2125.87660973085	0.308899422725777	0.188296546680079	1.64049435941385	0.100902420316609	0.687399647517695	CHORDC1	2125.87660973085	0.012649703043587	0.230301768689665	0.0549266430542818	0.956196905826336	0.995915880613953	CHORDC1	2125.87660973085	-0.44051216479495	0.234215439382725	-1.8807990026444	0.0599992659000423	0.821818718884509	CHORDC1	FALSE	FALSE	FALSE	11	90222945	90223040	96	*	KOS_4h_peak_260	31	.	4.36186	7.58665	3.15225	43	Promoter (<=1kb)	11	90202407	90223030	20624	2	ENST00000525317	0	CHORDC1	Promoter (<=1kb)
ENSG00000110328	GALNT18	759.528120882533	-0.695467585617003	0.2974855996834	-2.33781933094293	0.019396622377443	0.390121780988959	GALNT18	759.528120882533	0.0536578024640516	0.358341678798845	0.149739217173709	0.880970366151035	0.990612543378532	GALNT18	759.528120882533	-0.339808239731164	0.369642129293376	-0.91928980168131	0.357944010652604	0.999855349557366	GALNT18	FALSE	FALSE	FALSE	11	11621896	11621985	90	*	KOS_4h_peak_223	33	.	5.56241	7.85492	3.37156	13	Promoter (<=1kb)	11	11270877	11622005	351129	2	ENST00000227756	20	GALNT18	Promoter (<=1kb)
ENSG00000110628	SLC22A18	311.368911057757	-0.0618324913239397	0.26447338581742	-0.23379475833771	0.815144319060722	0.978332307918238	SLC22A18	311.368911057757	-0.112075470979837	0.310876642346282	-0.360514286740774	0.718462574648152	0.980342750552753	SLC22A18	311.368911057757	0.130329642060844	0.328665485710754	0.396541917929108	0.691705290807682	0.999855349557366	SLC22A18	FALSE	FALSE	FALSE	11	2902133	2902184	52	*	KOS_4h_peak_217	41	.	5.60811	8.76486	4.17206	32	Promoter (<=1kb)	11	2902278	2925246	22969	1	ENST00000649076	-94	SLC22A18	Promoter (<=1kb)
ENSG00000110925	CSRNP2	4333.09347619037	-0.171189545817444	0.18679933704488	-0.916435510562407	0.359438517349564	0.881749315747072	CSRNP2	4333.09347619037	0.244871885553172	0.227963879220815	1.07416967280145	0.282746642166603	0.897479807136836	CSRNP2	4333.09347619037	-0.0437903382394859	0.231011151026928	-0.189559413235344	0.849654394020729	0.999855349557366	CSRNP2	FALSE	FALSE	FALSE	12	51083246	51083499	254	*	KOS_4h_peak_299	95	.	8.5692	14.66502	9.58473	148	Promoter (<=1kb)	12	51067899	51083582	15684	2	ENST00000548206	83	CSRNP2	Promoter (<=1kb)
ENSG00000110955	ATP5F1B	43591.176876704	0.126037616611344	0.174994848581517	0.720236153423867	0.471379607661987	0.909636410432671	ATP5F1B	43591.176876704	-0.209677973853452	0.214250619045437	-0.978657493675594	0.327749241185256	0.909755244911557	ATP5F1B	43591.176876704	-0.122748912835816	0.214481208621789	-0.572306141058112	0.567114590051796	0.999855349557366	ATP5F1B	FALSE	FALSE	FALSE	12	56645913	56646013	101	*	KOS_4h_peak_304	45	.	6.08763	9.22084	4.59327	30	Promoter (<=1kb)	12	56638175	56645984	7810	2	ENST00000262030	0	ATP5F1B	Promoter (<=1kb)
ENSG00000110987	BCL7A	1358.21985806078	0.204392922481967	0.187546702923365	1.08982413071525	0.275790622179221	0.853292968083894	BCL7A	1358.21985806078	0.14853635098259	0.227040878580584	0.65422734404135	0.512965347311084	0.945650694584707	BCL7A	1358.21985806078	0.215291354866165	0.232156216811725	0.927355544567486	0.353741964071019	0.999855349557366	BCL7A	FALSE	FALSE	FALSE	12	122022823	122022874	52	*	KOS_4h_peak_326	24	.	4.90056	6.79614	2.46564	30	Promoter (<=1kb)	12	122021978	122044371	22394	1	ENST00000432926	845	BCL7A	Promoter (<=1kb)
ENSG00000111252	SH2B3	7455.48472201889	0.319727585326294	0.19149395724117	1.66964843137909	0.0949889422105828	0.678360755994496	SH2B3	7455.48472201889	0.242108534633172	0.234526377130788	1.03232965773464	0.301917712123433	0.901854144031563	SH2B3	7455.48472201889	0.196681170287148	0.235496679241124	0.835175981763069	0.403618630815977	0.999855349557366	SH2B3	FALSE	FALSE	FALSE	12	111405959	111406069	111	*	KOS_4h_peak_321	84	.	7.55992	13.42248	8.42587	43	Promoter (<=1kb)	12	111405923	111451623	45701	1	ENST00000341259	36	SH2B3	Promoter (<=1kb)
